item_group_id,link,title,description,image_link,price,brand,condition,id,product_type,gtin,mpn,availability,shipping,color,size,age_group,gender,Type
282587,http://www.gooutdoors.co.uk/marmot-nabu-mens-softshell-jacket-p282587,Marmot Nabu Men's Softshell Jacket,"The Nabu lets you step further into the outdoors with amazing confidence and maximum protection.Built as the perfect all-around mountain Jacket, the Nabu sets out to perform to its very best at all times, no matter where you are.Utilising the new Pol",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/30103-2009130920351858177430.jpg,234,Marmot,New,280137,Climbing>Climbing Clothing>Nabu Men's Softshell Jacket,785562667884,CORE-OMCA-80740,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
282776,http://www.gooutdoors.co.uk/dryflo-120-pant-womens-baselayer-p282776,Lowe Alpine Dryflo 120 Women's Pant,    Moisture-management fabric     120g Dryflo&reg; fabric with Cocona&reg; technology     Microban&reg; odour-control treatment     Moisture wicking elastic waistband     Inside leg length: 27.5 inches     Flatlock low bulk seams ,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/30225-2509131617301858177430.jpg,"22,5",Lowe Alpine,New,280349,Skiing>Clothing>Baselayers>Dryflo 120 Women's Pant,821468649613,CORE-OWNA-GBT-10,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
283758,http://www.gooutdoors.co.uk/marmot-vital-tee-ss-p283758,Marmot Vital SS Tee,"The Marmot Vital SS Tee is made from spun polyester, giving you ample stretch for full, unrestrictive mobility. It will wick perspiration away from your skin, and is very quick to dry when wet.Lightweight and semi-fitted, the Vital Tee boasts UPF 20 ",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/29032-0207131503221858177430.jpg,"19,99",Marmot,New,283655,Climbing>Climbing Clothing>Vital SS Tee,785562236929,CORE-OMMA-61630,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
177263,http://www.gooutdoors.co.uk/monsoon-overtrousers-kids-p177263,Berghaus Child's Monsoon Waterproof Overtrousers,"The Berghaus Kids' Monsoon Waterproof Overtrousers are just what your child needs to get out into the wet and keep on exploring.Ideal for a range of activities and year-round use, the Monsoon overtrousers' outstanding waterproof protection comes from",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/14872-1702110953021858177430.jpg,"31,5",Berghaus,New,177095,Children's>Clothing>Legwear>Waterproof Trousers>Child's Monsoon Waterproof Overtrousers,5051122027531,CORE-OCBA-33214,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
101918,http://www.gooutdoors.co.uk/ronhill-womens-aspiration-short-sleeved-pure-p101918,Ronhill Womens Aspiration Pure S/S Running Baselayer,Ron Hill Aspiration Womens SS Pure Tee:    UltraWick&#8482;€“ Breathable and lightweight  Flat-locked seams  Non-stitch transfer labels inside  ,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/15997-0604110917401858177430.jpg,"18,37",Ronhill,New,178017,Running>Clothing>Baselayers & Vests>Womens Aspiration Pure S/S Running Baselayer,5051508272319,CORE-RWHA-05181,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
131353,http://www.gooutdoors.co.uk/rab-bergen-mens-waterproof-trousers-p131353,Rab Bergen Men's Waterproof Trousers,    Constructed from midweight eVent 3 layer fabric     3/4 length YKK water resistant side zips with internal storm flap and rain drain     Additional zip heads allow variable venting     Articulated knees for ease of movement     Heavier weight eVe,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/11285-2007101641191858177430.jpg,"121,5",Rab,New,62836,Walking>Clothing>Legwear>Waterproof Trousers>Bergen Men's Waterproof Trousers,821468035454,CORE-OMBC-QWA13,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
103326,http://www.gooutdoors.co.uk/berghaus-spectrum-hat-scarf-and-gloves-pack-p103326,"Berghaus Men's Spectrum Hat, Scarf and Gloves Pack","Made using Berghaus' classic AWL 200 fleece, the Berghaus Spectrum Hat, Scarf and Gloves Setis just right for keeping the chills at bay this winter, with it'shigh warmth to weight ratio for maximum comfort and protection.The Spectrum hat is cut to go",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/1033271858177430.jpg,"14,4",Berghaus,New,17478,"Walking>Clothing>Hats & Headwear>Winter Hats>Men's Spectrum Hat, Scarf and Gloves Pack",5051122964010,CORE-OMOE-34045,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
282469,http://www.gooutdoors.co.uk/rab-arete-jacket-womens-p282469,Rab Arete Women's Hydrophobic Down Jacket,"Now with a new, more technical outer fabric for winter 2013, the Rab Arete Jacket has a simple, medium-fit cut that suits it to the hills or the city.Made using Pertex Microlight 30d outer fabric, with 230g (Large) 650 fill Hydrophobic European duck ",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/29920-0209131347411858177430.jpg,135,Rab,New,280240,Walking>Clothing>Coats & Jackets>Windproof>Arete Women's Hydrophobic Down Jacket,821468641051,CORE-OWFA-QDE-57,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
284619,http://www.gooutdoors.co.uk/turn-loose-textured-mens-insulated-ski-pant-p284619,Dare 2b Turn Loose Textured Men's Pant,"The Turn Loosetrousers arecrafted in a textured waterproof and breathable fabric complete with taped seams to ensure maximum comfort on the slopes. A warm lining on the upper leg, helps keep the chill at bay on the coldest of days.     Waterproof and",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/30179-2509130920451858177430.jpg,"64,99",Dare 2b,New,284282,Walking>Clothing>Legwear>Insulated>Turn Loose Textured Men's Pant,5051522323073,CORE-SMEC-DMW084,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
211038,http://www.gooutdoors.co.uk/raleigh-mission-cycling-helmet-black-shadow-p211038,Raleigh Mission Cycling Helmet (Black Shadow),"The Raleigh Mission Cycling Helmet has been made using micro shell construction, with 24 vents that promote airflow around your head while you ride, keeping you cool and comfortable.    LED dial fit head ring fitting system    Sealed inner pads    So",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/21905-2805121049481858177430.jpg,"17,99",Raleigh,New,211029,Cycling>Cycle Clothing>Cycle Helmets>Mission Cycling Helmet (Black Shadow),5023857441661,CORE-GMPA-CSH710,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
101926,http://www.gooutdoors.co.uk/berghaus-spectrum-mens-gloves-p101926,Berghaus Spectrum Men's Fleece Gloves,,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/1019271858177430.jpg,"12,15",Berghaus,New,14512,Walking>Clothing>Gloves & Mitts>Gloves>Spectrum Men's Fleece Gloves,5052071279545,CORE-OMOE-34043,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
164206,http://www.gooutdoors.co.uk/tibet-headband-p164206,Lowe Alpine Tibet Headband,    Water repelling    Breathable    Durable    Polartec Thermal Pro Recycled Double Velour    26 grams    Quick drying,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/11616-1308101025281858177430.jpg,"11,7",Lowe Alpine,New,164160,Running>Clothing>Hats & Headwear>Tibet Headband,8032866472648,CORE-OWRA-L54149,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Female,
215913,http://www.gooutdoors.co.uk/hoodie-buff-karsi-2-grey-p215913,"Buff Hoodie, Karsi 2/Grey","Made from Polartec Fleece with a built-in double microfibre layer at the neck, the Hoodie Buff is a super-stylish and superbly comfortable addition to any cold weather wardrobe.Long enough to cover the nose and mouth for additional insulation yet les",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/23686-1909121646391858177430.jpg,"24,3",Buff,New,215802,"Skiing>Clothing>Hats & Headwear>Hoodie, Karsi 2/Grey",8428927051523,CORE-OMRE-311017,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
207063,http://www.gooutdoors.co.uk/edelrid-fry-lightweight-short-p207063,Edelrid Fry Short,"Stay cool when cranking in the heat with the comfortable, lightweight Edelrid Fly shorts.Cut with a loose fit, and an extra wide elasticated waist band for totally unrestricted movement.Finished with three pockets, brush holder, and some subtle Edelr",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/21114-2304121430581858177430.jpg,40,Edelrid,New,207026,Climbing>Climbing Clothing>Fry Short,4021573961822,CORE-CMCB-3972,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
212866,http://www.gooutdoors.co.uk/gul-radiation-undersuit-p212866,Gul Radiation Undersuit,"The Radiation Undersuit provides the greatest warmth and comfort beneath the drysuit outer layer. Using a 300gsm quick-dry polar fleece, the undersuitprovides you with a breathable and comfortable environment.Featuring a full length two-way zip for e",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/25404-0712121425081858177430.jpg,36,Gul,New,212835,Watersports>Mens Watersports Clothing>Radiation Undersuit,5050066603757,CORE-WMAC-GM0283,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
99722,http://www.gooutdoors.co.uk/svendsen-max4-neoprene-thermal-large-style-fishing-socks-p99722,Prologic Max4 Neoprene Thermal Socks - Large,"Prologic Max 4 Neo Therm Socks:Prologic&#39;s Max4 Thermal Bivvy socks are 100% waterproof, and very warm. They have non-slip soles, so can be used as a bivvy sock, or they&#39;re just as good in a boot if you&#39;re on more uneven terrain.They are f",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/174632_6337790274281250001858177430.jpg,"19,99",Prologic,New,11155,Fishing>Fishing Clothing and Footwear>Fishing Socks>Max4 Neoprene Thermal Socks - Large,5706301513182,CORE-FCAA-24192,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,,Unisex,
214030,http://www.gooutdoors.co.uk/berghaus-windstopper-mountain-cap-p214030,Berghaus Windstopper Mountain Cap,"The Berghaus Windstopper Mountain Cap is a good alternative to a hood-and-hat combo on inclement days where showers are always a possibility.Made with WINDSTOPPER&reg; Soft Shell fabric the hat is water repellant and totally windproof, with a microfl",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/22996-2208121533091858177430.jpg,"29,25",Berghaus,New,213951,Walking>Clothing>Hats & Headwear>Winter Hats>Windstopper Mountain Cap,5052071619518,CORE-OMQC-20681,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Adult,Male,
214208,http://www.gooutdoors.co.uk/regatta-alva-drop-ear-hat-p214208,Regatta Alva Drop Ear Children's Hat,The Regatta Drop Ear Hat has a stylish knitted acrylic outer and warm fleece backing for comfort. Perfect for fun on the ski slopes.,http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/22860-1608121049521858177430.jpg,"5,99",Regatta,New,214174,Skiing>Clothing>Hats & Headwear>Alva Drop Ear Children's Hat,5051513034223,CORE-OCQD-RKC062,in stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,Kids,Unisex,
212208,http://www.gooutdoors.co.uk/nike-reversible-jersey-hairband-p212208,Nike Reversible Jersey Headband,"The Reversible Jersey Headband allows you to stay comfortable andirritation free. With two great colour options just by turning itinside out, you have a lovely headband which will keep long hair out the way and absorb perspiration during athletic act",http://defd230db96761500ca7-61c6d5aeae250d28854ed3e240a16b15.r17.cf3.rackcdn.com/Products/25060-2011121652161858177430.jpg,"8,99",Nike,New,212066,Men's>Clothing>Hats & Headwear>Headbands>Reversible Jersey Headband,845840060513,CORE-RUJA-0570JH,out of stock,"GB::Free Delivery over £50  (up to 5 working days):0.00,GB::Standard Delivery (up to 5 working days):4.95,GB::Next Working Day (order by 4pm Mon-Thur):8.95,GB::Saturday Delivery (order by 4pm Friday):9.95,GB::British Forces Post Office (BFPO):4.95,GB::Republic of Ireland - Standard Delivery:7.95",,,,Unisex,
