"sku","manufacturer","manufacturer_sku","ean_barcode","price (ex VAT)"
"Elstead_Lighting_BY8 BLACK","Elstead Lighting","BY8 BLACK",5024005515302,"637,506"
"Aqualux_FEN1229AQU","Aqualux","FEN1229AQU",5014753029350,"638,8"
"Armitage_Shanks_A4554AA","Armitage Shanks","A4554AA",4015413309820,"638,89"
"Ideal_Standard_L6528EO","Ideal Standard","L6528EO",5017830435389,"640,14"
"Elstead_Lighting_SAX8 BLK/SIL","Elstead Lighting","SAX8 BLK/SIL",5024005225706,"641,25"
"Grundfos_96401777","Grundfos",96401777,5708601058820,"647,65"
"Ideal_Standard_L8379AA","Ideal Standard","L8379AA",5017830365327,"648,76"
"Armitage_Shanks_S2818MY","Armitage Shanks","S2818MY",5012001668160,"648,79"
"Armitage_Shanks_S2819MY","Armitage Shanks","S2819MY",5012001668184,"648,79"
"Armitage_Shanks_S2820MY","Armitage Shanks","S2820MY",5012001668177,"648,79"
"Armitage_Shanks_S2821MY","Armitage Shanks","S2821MY",5012001668191,"648,79"
"Grundfos_96406331","Grundfos",96406331,5700390913526,"656,88"
"Aqualux_FEN1230AQU","Aqualux","FEN1230AQU",5014753029374,"657,775"
"Grundfos_98057247","Grundfos",98057247,5710628240805,"658,41"
"Grundfos_96281019","Grundfos",96281019,5700830268414,"658,88"
"Grundfos_96607287","Grundfos",96607287,5700832231539,"659,07"
"Grundfos_96402015","Grundfos",96402015,5700390656911,"659,31"
"Grundfos_96401953","Grundfos",96401953,5700390655594,"660,21"
"Rada_1.0.414.01.1","Rada","1.0.414.01.1",5013180000000,"660,23"
"Coram_FHQD80CUP","Coram","FHQD80CUP",5012852409066,"660,4"
"Coram_FHQD90CUP","Coram","FHQD90CUP",5012852409073,"660,4"
"Armitage_Shanks_S179401","Armitage Shanks","S179401",5017830404224,"664,9137"
"Armitage_Shanks_S179801","Armitage Shanks","S179801",5017830406419,"664,9137"
"Armitage_Shanks_S179901","Armitage Shanks","S179901",5017830406433,"664,9137"
"GROHE_36289000","GROHE",36289000,4005176894619,"665,83"
"GROHE_36344000","GROHE",36344000,4005176909726,"665,83"
"Grundfos_96406328","Grundfos",96406328,5700390913403,"666,85"
"Armitage_Shanks_S6984LI","Armitage Shanks","S6984LI",5017830423249,"667,18"
"Armitage_Shanks_S6985LI","Armitage Shanks","S6985LI",5017830423263,"667,18"
"Aqualux_FTR0217AQU","Aqualux","FTR0217AQU",5014753014387,"674,48"
"Armitage_Shanks_S2126CN","Armitage Shanks","S2126CN",5017830323143,"678,35"
"Grundfos_96401771","Grundfos",96401771,5700390904944,"679,04"
"GROHE_34399000","GROHE",34399000,4005176895401,"681,6"
"Grundfos_96402079","Grundfos",96402079,5700390658984,"685,32"
"Ideal_Standard_L6537EO","Ideal Standard","L6537EO",5017830435471,"687,2"
"Ideal_Standard_L6540EO","Ideal Standard","L6540EO",5017830435501,"687,2"
"Aqualux_FTR0090AQU","Aqualux","FTR0090AQU",5014753013793,"687,5"
"Elstead_Lighting_CB12 BLACK","Elstead Lighting","CB12 BLACK",5024005515401,"693,756"
"GROHE_36296000","GROHE",36296000,4005176894688,"695,83"
"GROHE_36290000","GROHE",36290000,4005176894626,"695,8333"
"Rada_2.1.093.79.3","Rada","2.1.093.79.3",5013181093797,"701,16"
"Saniflo_1046/2","Saniflo","1046/2",3308815012483,"702,4917"
"Aqualux_FEN1231AQU","Aqualux","FEN1231AQU",5014753029398,"702,9667"
"Coram_FHQD12LCUP","Coram","FHQD12LCUP",5012852409080,"706,16"
"Coram_FHQD12RCUP","Coram","FHQD12RCUP",5012852409097,"706,16"
"Grundfos_96406015","Grundfos",96406015,5700390912628,"706,73"
"GROHE_32135002","GROHE",32135002,4005176890192,"706,84"
"Ideal_Standard_L8377AA","Ideal Standard","L8377AA",5017830365303,"715,87"
"Grundfos_95906422","Grundfos",95906422,5700310311357,"719,59"
"Abode_AB1281","Abode","AB1281",5060048385489,"723,25"
"Grundfos_96607288","Grundfos",96607288,5700832231546,"727,84"
"Armitage_Shanks_S2838MY","Armitage Shanks","S2838MY",5012001668283,"727,87"
"Armitage_Shanks_S2839MY","Armitage Shanks","S2839MY",5012001668306,"727,87"
"Armitage_Shanks_S2840MY","Armitage Shanks","S2840MY",5012001668290,"727,87"
"Armitage_Shanks_S2841MY","Armitage Shanks","S2841MY",5012001668313,"727,87"
"Armitage_Shanks_S5860MY","Armitage Shanks","S5860MY",5012001655313,"728,91"
"Armitage_Shanks_S5861MY","Armitage Shanks","S5861MY",5012001655306,"728,91"
"Grundfos_96401917","Grundfos",96401917,5708601058851,"736,45"
"GROHE_32653002","GROHE",32653002,4005176890215,"736,483"
"Aqualux_FEN1232AQU","Aqualux","FEN1232AQU",5014753029411,"736,9333"
"Grundfos_96401839","Grundfos",96401839,5708601058837,"740,04"
"Armitage_Shanks_S2127CM","Armitage Shanks","S2127CM",5017830323181,"748,5952"
"Grohe_32179DC0","GROHE","32179DC0",4005176860454,"749,9917"
"Armitage_Shanks_S6966LI","Armitage Shanks","S6966LI",5017830409021,"750,26"
"Armitage_Shanks_S6967LI","Armitage Shanks","S6967LI",5017830409038,"750,26"
"Armitage_Shanks_S6954LI","Armitage Shanks","S6954LI",5017830386032,"751,08"
"Ideal_Standard_E403001","Ideal Standard","E403001",5017830131731,"751,4727"
"Bristan_PM SPJ C","Bristan","PM SPJ C",5014868985886,"754,375"
"Armitage_Shanks_S6968LI","Armitage Shanks","S6968LI",5017830409083,"758,45"
"Armitage_Shanks_S6969LI","Armitage Shanks","S6969LI",5017830409090,"758,45"
"Grundfos_96406023","Grundfos",96406023,5700390912710,"758,79"
"Grundfos_96406330","Grundfos",96406330,5700390913496,761
"Armitage_Shanks_S7851MY","Armitage Shanks","S7851MY",5012001635018,"762,61"
"Armitage_Shanks_S5889MY","Armitage Shanks","S5889MY",5017830365594,"770,23"
"Grundfos_96401915","Grundfos",96401915,5700390654610,"772,33"
"Rada_1.1621.099","Rada","1.1621.099",5013181059243,"772,43"
"Armitage_Shanks_S6984AC","Armitage Shanks","S6984AC",5017830423232,"774,38"
"Armitage_Shanks_S6985AC","Armitage Shanks","S6985AC",5017830423256,"774,38"
"Twyford_PK8347BE","Twyford","PK8347BE",5024959383491,"775,99"
"Twyford_PK8247BE","Twyford","PK8247BE",5024959383477,"775,9917"
"Elstead_Lighting_CB12 BLK/GOLD","Elstead Lighting","CB12 BLK/GOLD",5024005515500,"787,5"
"Elstead_Lighting_CW12 OLD BRZ","Elstead Lighting","CW12 OLD BRZ",5024005516101,"787,5"
"Elstead_Lighting_SG6 BLACK","Elstead Lighting","SG6 BLACK",5024005439004,"795,01"
"Grundfos_96281020","Grundfos",96281020,5700830268438,"797,71"
"Armitage_Shanks_S5862MY","Armitage Shanks","S5862MY",5012001655528,"801,8"
"Armitage_Shanks_S5863MY","Armitage Shanks","S5863MY",5012001655511,"801,8"
"Grundfos_96401837","Grundfos",96401837,5700390905071,"801,93"
"Ideal_Standard_L8375AA","Ideal Standard","L8375AA",5017830365280,"805,35"
"Grundfos_96402211","Grundfos",96402211,5700390662806,"805,52"
"Grundfos_96402116","Grundfos",96402116,5700392972194,"811,11"
"Grundfos_96402213","Grundfos",96402213,5700390662882,"811,11"
"Armitage_Shanks_S6167MY","Armitage Shanks","S6167MY",5012001593998,"819,14"
"Armitage_Shanks_S6166MY","Armitage Shanks","S6166MY",5012001594001,"819,14"
"Armitage_Shanks_S6155MY","Armitage Shanks","S6155MY",5012001593912,"819,14"
"Armitage_Shanks_S6150MY","Armitage Shanks","S6150MY",5012001593356,"819,14"
"Elstead_Lighting_WR12 GRAPHITE","Elstead Lighting","WR12 GRAPHITE",5024005524403,"824,99"
"Elstead_Lighting_WR12 RUST/IRON","Elstead Lighting","WR12 RUST/IRON",5024005524502,"824,99"
"Ideal_Standard_L8378AA","Ideal Standard","L8378AA",5017830365310,"827,73"
"Grundfos_96402112","Grundfos",96402112,5700390659790,"827,96"
"Rada_1.0.681.01.1","Rada","1.0.681.01.1",5013181681017,"829,59"
"Armitage_Shanks_S5840MY","Armitage Shanks","S5840MY",5012001655375,"832,34"
"Armitage_Shanks_S5841MY","Armitage Shanks","S5841MY",5012001655368,"832,34"
"Armitage_Shanks_S5842MY","Armitage Shanks","S5842MY",5012001655351,"832,34"
"Armitage_Shanks_S5843MY","Armitage Shanks","S5843MY",5012001655344,"832,34"
"Armitage_Shanks_S3019CM","Armitage Shanks","S3019CM",5017830323273,"838,8224"
"Armitage_Shanks_S3019CN","Armitage Shanks","S3019CN",5017830323266,"838,8224"
"Armitage_Shanks_S3019CL","Armitage Shanks","S3019CL",5017830323280,"838,8224"
"Grundfos_96406335","Grundfos",96406335,5700390913601,"845,19"
"Grundfos_96401944","Grundfos",96401944,5708601058875,"845,9"
"Grundfos_96406031","Grundfos",96406031,5700390912826,"846,3"
"Armitage_Shanks_S6147MY","Armitage Shanks","S6147MY",5012001665817,"856,22"
"rada_1.1523.037","Rada","1.1523.037",5013180000000,"862,78"
"Grundfos_95906774","Grundfos",95906774,5700318352154,"863,84"
"Grundfos_96402004","Grundfos",96402004,5700390905422,"866,53"
"Grundfos_96406336","Grundfos",96406336,5700390913649,"872,89"
"Armitage_Shanks_S6959LI","Armitage Shanks","S6959LI",5017830386193,"876,5"
"Grundfos_96402240","Grundfos",96402240,5700390663827,"887,16"
"Armitage_Shanks_S6169MY","Armitage Shanks","S6169MY",5012001594018,"888,36"
"Armitage_Shanks_S6168MY","Armitage Shanks","S6168MY",5012001594025,"888,36"
"Armitage_Shanks_S6151MY","Armitage Shanks","S6151MY",5012001593363,"888,36"
"GROHE_32222001","GROHE",32222001,4005176890222,"889,03"
"Ideal_Standard_L8376AA","Ideal Standard","L8376AA",5017830365297,"894,84"
"Grundfos_96281017","Grundfos",96281017,5700830267912,"895,46"
"Ideal_Standard_L8369AA","Ideal Standard","L8369AA",5017830365228,"897,99"
"Aqualux_FEN1151AQU","Aqualux","FEN1151AQU",5014753027929,"900,7333"
"Grundfos_96402037","Grundfos",96402037,5708601059070,"908,69"
"Grundfos_96401942","Grundfos",96401942,5700390655297,"914,07"
"Armitage_Shanks_S5844MY","Armitage Shanks","S5844MY",5012001655580,"915,52"
"Armitage_Shanks_S5845MY","Armitage Shanks","S5845MY",5012001655573,"915,52"
"Armitage_Shanks_S5846MY","Armitage Shanks","S5846MY",5012001655566,"915,52"
"Armitage_Shanks_S5847MY","Armitage Shanks","S5847MY",5012001655559,"915,52"
"Armitage_Shanks_S6138MY","Armitage Shanks","S6138MY",5012001665794,"923,76"
"Armitage_Shanks_S6148MY","Armitage Shanks","S6148MY",5012001665824,"923,76"
"Aqualux_FEN1152AQU","Aqualux","FEN1152AQU",5014753027967,"924,8583"
"Grundfos_95906423","Grundfos",95906423,5700310311777,"928,42"
"Grundfos_96402055","Grundfos",96402055,5708601059063,"928,42"
"Grundfos_96402181","Grundfos",96402181,5708601058943,"929,32"
"Grundfos_96406029","Grundfos",96406029,5700390912796,"934,91"
"Grundfos_96406334","Grundfos",96406334,5700390913571,"936,03"
"Twyford_AV8800BE","Twyford","AV8800BE",5024959360492,"937,5167"
"Twyford_AV8800WH","Twyford","AV8800WH",5024959360485,"937,5167"
"GROHE_32754001","GROHE",32754001,4005176890079,"937,68"
"Grundfos_95906464","Grundfos",95906464,5700310459622,"940,08"
"Armitage_Shanks_S6966MY","Armitage Shanks","S6966MY",5017830409045,"954,73"
"Armitage_Shanks_S6967MY","Armitage Shanks","S6967MY",5017830409052,"954,73"
"Armitage_Shanks_S6968MY","Armitage Shanks","S6968MY",5017830409106,"954,73"
"Armitage_Shanks_S6969MY","Armitage Shanks","S6969MY",5017830409113,"954,73"
"Armitage_Shanks_S5848MY","Armitage Shanks","S5848MY",5012001655399,"961,24"
"Armitage_Shanks_S5849MY","Armitage Shanks","S5849MY",5012001655382,"961,24"
"Bristan_TS6000ECP","Bristan","TS6000ECP",5014868000718,"969,88"
"Grundfos_96408481","Grundfos",96408481,5700390415020,"971,48"
"Grundfos_96402053","Grundfos",96402053,5700390658045,"973,27"
"Armitage_Shanks_S6173MY","Armitage Shanks","S6173MY",5012001594032,"980,65"
"Armitage_Shanks_S6170MY","Armitage Shanks","S6170MY",5012001594049,"980,65"
"Armitage_Shanks_S6163MY","Armitage Shanks","S6163MY",5012001593943,"980,65"
"Armitage_Shanks_S6159MY","Armitage Shanks","S6159MY",5012001593950,"980,65"
"Armitage_Shanks_S6152MY","Armitage Shanks","S6152MY",5012001593370,"980,65"
"Grundfos_96401889","Grundfos",96401889,5700390653729,"983,14"
"Ideal_Standard_L8374AA","Ideal Standard","L8374AA",5017830365273,"984,31"
"Grundfos_96401979","Grundfos",96401979,5708601059056,"997,49"
"Grundfos_96401934","Grundfos",96401934,5700390655068,"999,29"
"Armitage_Shanks_S7850MY","Armitage Shanks","S7850MY",5012001635025,"1002,82"
"Armitage_Shanks_S5866MY","Armitage Shanks","S5866MY",5012001655542,"1007,52"
"Grundfos_96501756","Grundfos",96501756,5700396228587,"1012,25"
"Armitage_Shanks_S6139MY","Armitage Shanks","S6139MY",5012001665800,"1013,82"
"Armitage_Shanks_S6149MY","Armitage Shanks","S6149MY",5012001665831,"1013,82"
"Armitage_Shanks_S6959AC","Armitage Shanks","S6959AC",5017830386186,"1017,32"
"Grundfos_96402289","Grundfos",96402289,5700390665241,"1018,12"
"Grundfos_96406337","Grundfos",96406337,5700390913687,"1030,18"
"Grundfos_96402103","Grundfos",96402103,5708601058929,"1039,65"
"Saniflo_1102","Saniflo",1102,3308810032219,"1041,6583"
"Grundfos_96401739","Grundfos",96401739,5700390649685,"1048,62"
"Armitage_Shanks_S5850MY","Armitage Shanks","S5850MY",5012001655603,"1057,34"
"Armitage_Shanks_S5851MY","Armitage Shanks","S5851MY",5012001655597,"1057,34"
"Grundfos_96406038","Grundfos",96406038,5700390912918,"1065,63"
"Grundfos_96402035","Grundfos",96402035,5700390905491,"1065,66"
"Ideal_Standard_L8368AA","Ideal Standard","L8368AA",5017830365211,"1073,79"
"Grundfos_96408910","Grundfos",96408910,5700390424466,"1089,71"
"Grundfos_95906484","Grundfos",95906484,5700311290316,"1091,68"
"Saniflo_1117","Saniflo",1117,3308815012537,"1093,325"
"Armitage_Shanks_S6175MY","Armitage Shanks","S6175MY",5012001594056,"1096,03"
"Armitage_Shanks_S6174MY","Armitage Shanks","S6174MY",5012001594063,"1096,03"
"Armitage_Shanks_S6165MY","Armitage Shanks","S6165MY",5012001593974,"1096,03"
"Armitage_Shanks_S6164MY","Armitage Shanks","S6164MY",5012001593981,"1096,03"
"Armitage_Shanks_S6153MY","Armitage Shanks","S6153MY",5012001601167,"1096,03"
"GROHE_27026000","GROHE",27026000,4005176295041,"1101,625"
"Grundfos_MD300200","Grundfos","MD300200",5710625340843,"1103,77"
"Grundfos_96408898","Grundfos",96408898,5700390916084,"1105,42"
"Grundfos_96402229","Grundfos",96402229,5708601058967,"1111,41"
"Grundfos_96402391","Grundfos",96402391,5700390667801,"1124,01"
"Grundfos_96406338","Grundfos",96406338,5700390913717,"1124,34"
"Armitage_Shanks_S6509MY","Armitage Shanks","S6509MY",5017830309536,"1124,57"
"Grundfos_96402101","Grundfos",96402101,5700390659493,"1124,87"
"Rada_1.0.642.01.1","Rada","1.0.642.01.1",5013181642018,"1133,93"
"Grundfos_96402278","Grundfos",96402278,5700390664947,"1140,46"
"Grundfos_96402021","Grundfos",96402021,5700390657116,"1140,46"
"Grundfos_96408897","Grundfos",96408897,5708601066443,"1146,39"
"Armitage_Shanks_S6959MY","Armitage Shanks","S6959MY",5017830386209,"1152,66"
"Armitage_Shanks_S687401","Armitage Shanks","S687401",5012001660072,"1160,128"
"Grundfos_96401963","Grundfos",96401963,5700390655884,"1162,62"
"Grundfos_96402087","Grundfos",96402087,5700390659226,"1163,34"
"Grundfos_96402124","Grundfos",96402124,5700390659998,"1163,34"
"Armitage_Shanks_S2851MY","Armitage Shanks","S2851MY",5012001479940,"1164,39"
"Grundfos_96513626","Grundfos",96513626,5700396649870,"1166,13"
"Grundfos_MD450200","Grundfos","MD450200",5710623984018,"1168,65"
"Armitage_Shanks_S3439MY","Armitage Shanks","S3439MY",5017830379706,"1192,17"
"Grundfos_96402258","Grundfos",96402258,5700390664367,"1194,83"
"Grundfos_96408909","Grundfos",96408909,5700390424411,"1195,51"
"Armitage_Shanks_S670367","Armitage Shanks","S670367",5017830384045,"1204,9024"
"Grundfos_96402440","Grundfos",96402440,5700390669447,"1211,24"
"Grundfos_96501757","Grundfos",96501757,5700396228600,"1212,44"
"Grundfos_96402219","Grundfos",96402219,5700390663063,"1229,12"
"Saniflo_1116","Saniflo",1116,3308815012520,"1233,325"
"Grundfos_96402410","Grundfos",96402410,5700390668426,"1249,55"
"Ideal_Standard_L8371AA","Ideal Standard","L8371AA",5017830365242,"1252,76"
"Rada_1.0.401.06.1","Rada","1.0.401.06.1",5013181443714,"1253,66"
"Armitage_Shanks_S2850MY","Armitage Shanks","S2850MY",5012001479889,"1255,57"
"Armitage_Shanks_S2852MY","Armitage Shanks","S2852MY",5012001479896,"1255,57"
"Grundfos_96408907","Grundfos",96408907,5700390424336,"1256,29"
"Armitage_Shanks_S2853MY","Armitage Shanks","S2853MY",5012001479957,"1256,95"
"Armitage_Shanks_S2855MY","Armitage Shanks","S2855MY",5012001479841,"1259,73"
"Armitage_Shanks_S2857MY","Armitage Shanks","S2857MY",5012001479858,"1262,51"
"Grundfos_96402227","Grundfos",96402227,5700390663391,"1304,27"
"Armitage_Shanks_S8100NU","Armitage Shanks","S8100NU",5012001603161,"1309,04"
"Rada_1.0.600.01.1","Rada","1.0.600.01.1",5013181600018,"1312,36"
"GROHE_27027000","GROHE",27027000,4005176295058,"1316,6667"
"Armitage_Shanks_S2854MY","Armitage Shanks","S2854MY",5012001479902,"1323,456"
"Armitage_Shanks_S2856MY","Armitage Shanks","S2856MY",5012001479919,"1323,456"
"Elstead_Lighting_AML15 BLK/SILVER","Elstead Lighting","AML15 BLK/SILVER",5024005205609,"1332,5"
"Ideal_Standard_L8365AA","Ideal Standard","L8365AA",5017830365181,"1342,24"
"Grundfos_96401846","Grundfos",96401846,5708601065996,"1344,64"
"Bristan_DOCM-CRB","Bristan","DOCM-CRB",5014868001371,"1344,81"
"Elstead_Lighting_CW18 OLD BRZ","Elstead Lighting","CW18 OLD BRZ",5024005516309,1350
"Elstead_Lighting_WR18 GRAPHITE","Elstead Lighting","WR18 GRAPHITE",5024005524601,1350
"Elstead_Lighting_WR18 RUST/IRON","Elstead Lighting","WR18 RUST/IRON",5024005524700,1350
"Grundfos_96533291","Grundfos",96533291,5700397443750,"1396,57"
"Grundfos_96408903","Grundfos",96408903,5700390424244,"1402,86"
"Armitage_Shanks_S670767","Armitage Shanks","S670767",5017830384083,"1404,16"
"Grundfos_96402120","Grundfos",96402120,5700390659929,"1405,72"
"Ideal_Standard_L8370AA","Ideal Standard","L8370AA",5017830365235,"1431,73"
"Ideal_Standard_E016701","Ideal Standard","E016701",5017830373582,"1438,3609"
"Grundfos_96281021","Grundfos",96281021,5700830270295,"1453,65"
"Grundfos_96545406","Grundfos",96545406,5700398377931,"1460,78"
"Armitage_Shanks_S5852MY","Armitage Shanks","S5852MY",5012001655436,"1466,54"
"Armitage_Shanks_S5853MY","Armitage Shanks","S5853MY",5012001655429,"1466,54"
"Armitage_Shanks_S5854MY","Armitage Shanks","S5854MY",5012001655412,"1466,54"
"Armitage_Shanks_S5855MY","Armitage Shanks","S5855MY",5012001655405,"1466,54"
"Grundfos_96408901","Grundfos",96408901,5700390424145,"1472,23"
"Ideal_Standard_L8364AA","Ideal Standard","L8364AA",5017830365174,"1521,21"
"Grundfos_96408924","Grundfos",96408924,5700390424923,"1538,71"
"Armitage_Shanks_S6140MY","Armitage Shanks","S6140MY",5012001634967,"1552,05"
"Grundfos_96408932","Grundfos",96408932,5700390916428,"1571,61"
"Ideal_Standard_K634201","Ideal Standard","K634201",4015413978910,"1602,7812"
"Armitage_Shanks_S6972AA","Armitage Shanks","S6972AA",5017830409144,"1606,45"
"Armitage_Shanks_S6973AA","Armitage Shanks","S6973AA",5017830409151,"1606,45"
"Armitage_Shanks_S6960LI","Armitage Shanks","S6960LI",5017830386223,"1609,4976"
"Armitage_Shanks_S6960AC","Armitage Shanks","S6960AC",5017830386216,"1609,4976"
"Armitage_Shanks_S5857MY","Armitage Shanks","S5857MY",5012001655634,"1613,23"
"Armitage_Shanks_S5858MY","Armitage Shanks","S5858MY",5012001655627,"1613,23"
"Grundfos_96408922","Grundfos",96408922,5700390424831,"1613,8"
"Armitage_Shanks_S6960LJ","Armitage Shanks","S6960LJ",5017830411574,"1647,69"
"Armitage_Shanks_S6972MY","Armitage Shanks","S6972MY",5017830409120,"1664,76"
"Armitage_Shanks_S6973MY","Armitage Shanks","S6973MY",5017830409137,"1664,76"
"Armitage_Shanks_S5856MY","Armitage Shanks","S5856MY",5012001655641,"1669,69"
"Ideal_Standard_K604501","Ideal Standard","K604501",4015413003049,"1688,9115"
"Ideal_Standard_K646201","Ideal Standard","K646201",4015413982924,"1688,9115"
"Ideal_Standard_K604601","Ideal Standard","K604601",4015413003056,"1710,4952"
"Ideal_Standard_K646301","Ideal Standard","K646301",4015413982948,"1710,4952"
"Twyford_SS8102SS","Twyford","SS8102SS",5024959358529,"1710,8667"
"Grundfos_96408912","Grundfos",96408912,5700390424558,"1723,91"
"Elstead_Lighting_CB18 BLACK","Elstead Lighting","CB18 BLACK",5024005515609,"1724,994"
"Armitage_Shanks_S6525MY","Armitage Shanks","S6525MY",5012001479971,"1728,32"
"Armitage_Shanks_S6526MY","Armitage Shanks","S6526MY",5012001479964,"1728,32"
"Ideal_Standard_K646501","Ideal Standard","K646501",4015413982986,"1728,4813"
"Grundfos_96504872","Grundfos",96504872,5700396300726,"1770,39"
"Ideal_Standard_E200101","Ideal Standard","E200101",5017830363781,"1791,5376"
"Ideal_Standard_K606101","Ideal Standard","K606101",4015413003353,"1814,4296"
"Ideal_Standard_K646701","Ideal Standard","K646701",4015413981293,"1814,4296"
"Grundfos_97568782","Grundfos",97568782,5700318676434,1819
"Grundfos_96408938","Grundfos",96408938,5700390425289,"1879,06"
"Armitage_Shanks_S6141MY","Armitage Shanks","S6141MY",5012001634974,"1880,58"
"Twyford_SS8105SS","Twyford","SS8105SS",5024959358550,"1889,5167"
"Grundfos_96402426","Grundfos",96402426,5700390668969,"1892,65"
"Armitage_Shanks_S2858MY","Armitage Shanks","S2858MY",5012001479926,"1897,1392"
"Armitage_Shanks_S2859MY","Armitage Shanks","S2859MY",5012001479865,"1907,5"
"Armitage_Shanks_S2861MY","Armitage Shanks","S2861MY",5012001479872,"1907,5"
"Elstead_Lighting_CB18 BLK/GOLD","Elstead Lighting","CB18 BLK/GOLD",5024005515708,"1919,988"
"Armitage_Shanks_S2860MY","Armitage Shanks","S2860MY",5012001479933,"1925,38"
"Grundfos_96408933","Grundfos",96408933,5700390916473,"1943,41"
"Armitage_Shanks_S6510MY","Armitage Shanks","S6510MY",5012001181263,"1958,77"
