sku,category,name,url,price,dealer,image_url,shipping_cost,identifier,brand,stock
23155001801,Dining > Dining Chairs,Bella Fully Upholstered Leather Effect Chair In Brown (Pair),http://www.harveysfurniture.co.uk/collection/bella/#/bella-2-upholstered-leather-effect-chairs,100.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/987791_brown_IS_0,59,2982:2641,Steinhoff - Eurosa,
23299200000,,Sierra Dining Table & 4 Darcy Leather Effect Chairs,http://www.harveysfurniture.co.uk/collection/sierra/#/sierra-dining-table-and-4-darcy-leather-effect-chairs,449.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/998146_oak_IS_0,59,3887:3918,Steinhoff Li Xin Da,
23285120004,Dining > Dining Tables,Sierra Dining Table In Oak,http://www.harveysfurniture.co.uk/collection/sierra/#/sierra-dining-table,299.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/987790_oak_IS_0,59,2973:2803,Steinhoff Li Xin Da,
23213150009,Dining > Dining Chairs,Katya Fully Upholstered Dining Chairs (Pair) In Espresso,http://www.harveysfurniture.co.uk/collection/katya/#/katya-upholstered-chairs-pair,250.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/987835_espresso_IS_0,59,3134:2895,Steinhoff Eurosa,
23213170003,Dining > Dining Chairs,Katya Fully Upholstered Dining Chairs (Pair) In Ocean,http://www.harveysfurniture.co.uk/collection/katya/#/katya-upholstered-chairs-pair,250.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/987835_ocean_IS_0,59,3134:3826,Steinhoff Eurosa,
23213120003,Dining > Dining Chairs,Katya Fully Upholstered Dining Chairs (Pair) In Almond,http://www.harveysfurniture.co.uk/collection/katya/#/katya-upholstered-chairs-pair,250.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/987835_almond_IS_0,59,3134:2694,Steinhoff Eurosa,
23213160001,Dining > Dining Chairs,Katya Fully Upholstered Dining Chairs (Pair) In Mulberry,http://www.harveysfurniture.co.uk/collection/katya/#/katya-upholstered-chairs-pair,250.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/987835_mulberry_IS_0,59,3134:2682,Steinhoff Eurosa,
23213140007,Dining > Dining Chairs,Katya Fully Upholstered Dining Chairs (Pair) In Graphite,http://www.harveysfurniture.co.uk/collection/katya/#/katya-upholstered-chairs-pair,250.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/987835_graphite_IS_0,59,3134:4722,Steinhoff Eurosa,
22626300016,Sofa > Fabric > 3 seater,Lackington 3 Seater Sofa - SFF,http://www.harveysfurniture.co.uk/collection/lackington/#/lackington-3-seater-sofa,599.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988001_21021-21095_02102_IS_0,59,3074:2607,Steinhoff Bridgend,
22654400016,Sofa > Leather > 2 seater,Lackington 2 Seater Sofa  With Encore Seating In Texas Leather,http://www.harveysfurniture.co.uk/collection/lackington/#/lackington-leather-2-seater-sofa,719.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988002_21060-21566_02102_IS_0,59,3085:2541,Steinhoff Bridgend,
22691400014,Sofa > Leather > 2 seater,Lackington 2 Seater Sofa In Texas Leather,http://www.harveysfurniture.co.uk/collection/lackington/#/lackington-leather-2-seater-sofa,669.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988002_21060-21566_02102_IS_0,59,3085:2628,Steinhoff Bridgend,
22626400017,Sofa > Fabric > 2 seater,Lackington 2 Seater Sofa - SFF,http://www.harveysfurniture.co.uk/collection/lackington/#/lackington-2-seater-sofa,569.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988000_21021-21095_02102_IS_0,59,3062:2614,Steinhoff Bridgend,
22626500154,Sofa > Fabric > armchair,Lackington Love Seat - SFF,http://www.harveysfurniture.co.uk/collection/lackington/#/lackington-leather-love-seat,549.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988004_21021-21095_02102_IS_0,59,3095:2622,Steinhoff Bridgend,
22629300012,Sofa > Fabric > 3 seater,Odella 3 Seater Sofa - Standard,http://www.harveysfurniture.co.uk/collection/odella/#/odella-3-seater-sofa,599.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988009_21019-21088_02102_IS_0,59,3143:2508,Steinhoff Bridgend,
22629400013,Sofa > Fabric > 2 seater,Odella 2 Seater Sofa - Standard,http://www.harveysfurniture.co.uk/collection/odella/#/odella-2-seater-sofa,569.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988008_21019-21088_02102_IS_0,59,3139:2517,Steinhoff Bridgend,
22629500014,Sofa > Fabric > armchair,Odella Chair - Standard,http://www.harveysfurniture.co.uk/collection/odella/#/odella-chair,499.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988010_21019-21088_02102_IS_0,59,3153:2525,Steinhoff Bridgend,
22629500150,Sofa > Fabric > armchair,Odella Love Seat - Standard,http://www.harveysfurniture.co.uk/collection/odella/#/odella-love-seat,549.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988011_21019-21088_02102_IS_0,59,3159:2533,Steinhoff Bridgend,
22620300058,Sofa > Fabric > 3 seater recliner,Carvell 3 Seater Sofa With 2 Manual Recliner Actions,http://www.harveysfurniture.co.uk/collection/carvell/#/carvell-3-seater-sofa,999.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988057_20009-20084_02004_IS_0,59,3147:2635,Steinpol,
22620300069,Sofa > Fabric > 3 seater recliner,Carvell 3 Seater Sofa With 2 Electric Recliner Actions,http://www.harveysfurniture.co.uk/collection/carvell/#/carvell-3-seater-sofa,1284.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988057_20009-20084_02004_IS_0,59,3147:2648,Steinpol,
22620400060,Sofa > Fabric > 2 seater recliner,Carvell 2 Seater Sofa With 2 Electric Recliner Actions,http://www.harveysfurniture.co.uk/collection/carvell/#/carvell-2-seater-sofa,1241.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988056_20009-20084_02004_IS_0,59,3150:2667,Steinpol,
22620400059,Sofa > Fabric > 2 seater recliner,Carvell 2 Seater Sofa with 2 Manual Recliner Actions,http://www.harveysfurniture.co.uk/collection/carvell/#/carvell-2-seater-sofa,956.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988056_20009-20084_02004_IS_0,59,3150:2659,Steinpol,
22620500038,Sofa > Fabric > Recliner armchairs,Carvell Electric Recliner Chair,http://www.harveysfurniture.co.uk/collection/carvell/#/carvell-chair,999.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988058_20009-20084_02004_IS_0,59,3156:2473,Steinpol,
22620500027,Sofa > Fabric > Recliner armchairs,Carvell Manual Recliner Chair,http://www.harveysfurniture.co.uk/collection/carvell/#/carvell-chair,856.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988058_20009-20084_02004_IS_0,59,3156:2463,Steinpol,
22620600017,Sofa > Fabric > Footstools,Carvell Standard Storage Footstool,http://www.harveysfurniture.co.uk/collection/carvell/#/carvell-storage-footstool,356.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988059_20009-20084_02004_IS_0,59,3151:2479,Steinpol,
22680300010,Sofa > Leather > armchair,Lakebury Leather 3 Seater Sofa With Encore Seating,http://www.harveysfurniture.co.uk/collection/lakebury/#/lakebury-leather-3-seater-sofa,1070.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988006_21060-21567_02102_IS_0,59,3119:2604,Steinhoff Bridgend,
22627300018,Sofa > Leather > 3 seater,Lakebury Leather 3 Seater Standard Sofa,http://www.harveysfurniture.co.uk/collection/lakebury/#/lakebury-leather-3-seater-sofa,999.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988006_21060-21567_02102_IS_0,59,3119:2483,Steinhoff Bridgend,
22627400019,Sofa > Leather > 2 seater,Lakebury Leather 2 Seater Standard Sofa,http://www.harveysfurniture.co.uk/collection/lakebury/#/lakebury-leather-2-seater-sofa,956.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988005_21060-21567_02102_IS_0,59,3107:2490,Steinhoff Bridgend,
22680400011,Sofa > Leather > 2 seater,Lakebury Leather 2 Seater Sofa With Encore Seating,http://www.harveysfurniture.co.uk/collection/lakebury/#/lakebury-leather-2-seater-sofa,1028.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988005_21060-21567_02102_IS_0,59,3107:2611,Steinhoff Bridgend,
22627500010,Sofa > Leather > armchair,Lakebury Leather Standard Chair,http://www.harveysfurniture.co.uk/collection/lakebury/#/lakebury-leather-chair,856.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988007_21060-21567_02102_IS_0,59,3129:2499,Steinhoff Bridgend,
22680500012,Sofa > Leather > armchair,Lakebury Leather Chair With Encore Seating,http://www.harveysfurniture.co.uk/collection/lakebury/#/lakebury-leather-chair,892.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/988007_21060-21567_02102_IS_0,59,3129:2619,Steinhoff Bridgend,
22457100424,,Opal Right Hand Facing Standard Corner Group,http://www.harveysfurniture.co.uk/collection/opal/#/opal-right-hand-facing-corner-group,1999.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123520_21053-21490_02103_IS_0,59,3381:3928,Steinhoff Bridgend,
22456100422,Sofa > Fabric > Corner sofas,Opal Right Hand Facing Standard Corner Group,http://www.harveysfurniture.co.uk/collection/opal/#/opal-right-hand-facing-corner-group,1798.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123520_21053-21492_02103_IS_0,59,3381:3909,Steinhoff Bridgend,
22456100411,Sofa > Fabric > Corner sofas,Opal Left Hand Facing Standard Corner Group,http://www.harveysfurniture.co.uk/collection/opal/#/opal-left-hand-facing-corner-group,1798.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123519_21053-21492_02103_IS_0,59,3372:3904,Steinhoff Bridgend,
22457100413,,Opal Left Hand Facing Standard Corner Group,http://www.harveysfurniture.co.uk/collection/opal/#/opal-left-hand-facing-corner-group,1999.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123519_21053-21490_02103_IS_0,59,3372:3926,Steinhoff Bridgend,
22457300017,,Opal 3 Seater Sofa - Inspired,http://www.harveysfurniture.co.uk/collection/opal/#/opal-3-seater-sofa,1159.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123521_21053-21490_02103_IS_0,59,3414:3929,Steinhoff Bridgend,
22456300015,Sofa > Fabric > 3 seater,Opal 3 Seater Sofa - Essence,http://www.harveysfurniture.co.uk/collection/opal/#/opal-3-seater-sofa,958.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123521_21053-21492_02103_IS_0,59,3414:3914,Steinhoff Bridgend,
22456400016,Sofa > Fabric > 2 seater,Opal 2 Seater Sofa - Essence,http://www.harveysfurniture.co.uk/collection/opal/#/opal-2-seater-sofa,898.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123522_21053-21492_02103_IS_0,59,3361:3905,Steinhoff Bridgend,
22457400018,,Opal 2 Seater Sofa - Inspired,http://www.harveysfurniture.co.uk/collection/opal/#/opal-2-seater-sofa,1099.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123522_21053-21490_02103_IS_0,59,3361:3930,Steinhoff Bridgend,
22457500019,,Opal Chair - Inspired,http://www.harveysfurniture.co.uk/collection/opal/#/opal-chair,859.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123523_21053-21490_02103_IS_0,59,3373:3931,Steinhoff Bridgend,
22456500017,Sofa > Fabric > armchair,Opal Chair - Essence,http://www.harveysfurniture.co.uk/collection/opal/#/opal-chair,758.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123523_21053-21492_02103_IS_0,59,3373:3913,Steinhoff Bridgend,
22456500255,Sofa > Fabric > armchair,Opal Occasional Chair - Essence,http://www.harveysfurniture.co.uk/collection/opal/#/opal-occasional-chair,658.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123525_21053-21492_02103_IS_0,59,3377:3919,Steinhoff Bridgend,
22456600018,Sofa > Fabric > Footstools,Opal Footstool - Essence,http://www.harveysfurniture.co.uk/collection/opal/#/opal-footstool,398.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123524_21053-21492_02103_IS_0,59,3364:3922,Steinhoff Bridgend,
22456600121,Sofa > Fabric > Footstools,Opal Occasional Footstool - Essence,http://www.harveysfurniture.co.uk/collection/opal/#/opal-occasional-footstool,458.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123526_21053-21492_02103_IS_0,59,3389:3924,Steinhoff Bridgend,
22612500144,Sofa > Fabric > armchair,Merriot Swivel Cuddler Chair - Standard,http://www.harveysfurniture.co.uk/collection/merriot/#/merriot-swivel-cuddler-chair,509.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123651_20008-20077_02002_IS_0,59,3469:2570,Steinpol,
22064201230,Sofa > Leather > armchair,Hong Kong Relaxer Chair With Footstool,http://www.harveysfurniture.co.uk/collection/hong-kong/#/hong-kong-chair,319.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123760_15005-15001_01501_IS_0,59,3472:4221,Global Furniture,
22447500018,Sofa > Fabric > armchair,Dellan Chair - Inspired,http://www.harveysfurniture.co.uk/collection/dellan/#/dellan-chair,649.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123746_11010-11059_01104_IS_0,59,3479:2297,Ashley Manor,
22429500010,Sofa > Fabric > armchair,Dellan Chair With Inspired Encore Seating,http://www.harveysfurniture.co.uk/collection/dellan/#/dellan-chair,674.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123746_11010-11059_01104_IS_0,59,3479:2278,Ashley Manor,
22453500011,Sofa > Fabric > armchair,Dellan Chair With Accent Encore Seating,http://www.harveysfurniture.co.uk/collection/dellan/#/dellan-chair,674.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123746_11001-11004_01104_IS_0,59,3479:2307,Ashley Manor,
22452500019,Sofa > Fabric > armchair,Dellan Chair - Cat B Accent,http://www.harveysfurniture.co.uk/collection/dellan/#/dellan-chair,649.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123746_11001-11004_01104_IS_0,59,3479:2287,Ashley Manor,
22326300065,Sofa > Fabric > 3 seater,Sadera 3 Seater Sofa With 2 Electric Recliner Actions,http://www.harveysfurniture.co.uk/collection/sadera/#/sadera-3-seater-sofa,1199.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/124025_20003-20018_02004_IS_0,59,3491:4337,Steinhoff Creative,
22326300054,Sofa > Fabric > 3 seater,Sadera 3 Seater Sofa With 2 Manual Recliner Actions,http://www.harveysfurniture.co.uk/collection/sadera/#/sadera-3-seater-sofa,999.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/124025_20003-20018_02004_IS_0,59,3491:4334,Steinhoff Creative,
22524400055,Sofa > Fabric > 2 seater recliner,Sadera Express 2 Seater Sofa With 2 Manual Recliner Actions,http://www.harveysfurniture.co.uk/collection/sadera/#/sadera-2-seater-sofa,949.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/124026_20003-20018_02004_IS_0,59,3501:2413,Steinhoff Creative,
22326400055,Sofa > Fabric > 2 seater,Sadera 2 Seater Sofa With 2 Manual Recliner Actions,http://www.harveysfurniture.co.uk/collection/sadera/#/sadera-2-seater-sofa,949.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/124026_20003-20018_02004_IS_0,59,3501:4345,Steinhoff Creative,
22326400011,Sofa > Fabric > 2 seater,Sadera 2 Seater Sofa With 2 Electric Recliner Actions,http://www.harveysfurniture.co.uk/collection/sadera/#/sadera-2-seater-sofa,899.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/124026_20003-20018_02004_IS_0,59,3501:4341,Steinhoff Creative,
22561300063,Sofa > Leather > 3 seater recliner,Affinity 3 Seater Sofa With 2 Electric Recliner Actions,http://www.harveysfurniture.co.uk/collection/affinity/#/affinity-3-seater-sofa,1199.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123675_13004-13022_01301_IS_0,59,3496:2485,Steinhoff Creative,
22561300052,Sofa > Leather > 3 seater recliner,Affinity 3 Seater Sofa With 2 Manual Recliner Actions,http://www.harveysfurniture.co.uk/collection/affinity/#/affinity-3-seater-sofa,999.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123675_13004-13022_01301_IS_0,59,3496:2580,Steinhoff Creative,
22561400064,Sofa > Leather > 2 seater recliner,Affinity 2 Seater Sofa With 2 Electric Recliner Actions,http://www.harveysfurniture.co.uk/collection/affinity/#/affinity-2-seater-sofa,1149.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123676_13004-13025_01301_IS_0,59,3506:2509,Steinhoff Creative,
22561400053,Sofa > Leather > 2 seater recliner,Affinity 2 Seater Sofa With 2 Manual Recliner Actions,http://www.harveysfurniture.co.uk/collection/affinity/#/affinity-2-seater-sofa,949.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123676_13004-13025_01301_IS_0,59,3506:2496,Steinhoff Creative,
22561500021,Sofa > Leather > Recliner armchairs,Affinity Manual Recliner Chair,http://www.harveysfurniture.co.uk/collection/affinity/#/affinity-chair,699.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123677_13004-13022_01301_IS_0,59,3515:2520,Steinhoff Creative,
22561500032,Sofa > Leather > Recliner armchairs,Affinity Electric Recliner Chair,http://www.harveysfurniture.co.uk/collection/affinity/#/affinity-chair,799.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123677_13004-13022_01301_IS_0,59,3515:2589,Steinhoff Creative,
22561600022,Sofa > Leather > Footstools,Affinity Standard Storage Footstool,http://www.harveysfurniture.co.uk/collection/affinity/#/affinity-storage-footstool,369.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123678_13004-13025_01301_IS_0,59,3524:2598,Steinhoff Creative,
22557300064,Sofa > Leather > 3 seater recliner,Valkin 3 Seater Sofa With 2 Electric Recliner Actions,http://www.harveysfurniture.co.uk/collection/valkin/#/valkin-3-seater-sofa,899.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123560_13000-13003_01301_IS_0,59,3534:2468,Steinhoff Creative,
22557300053,Sofa > Leather > 3 seater recliner,Valkin 3 Seater Sofa With 2 Manual Recliner Action,http://www.harveysfurniture.co.uk/collection/valkin/#/valkin-3-seater-sofa,699.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123560_13000-13001_01301_IS_0,59,3534:2482,Steinhoff Creative,
22557400065,Sofa > Leather > 2 seater recliner,Valkin 2 Seater Sofa With 2 Electric Recliner Actions,http://www.harveysfurniture.co.uk/collection/valkin/#/valkin-2-seater-sofa,869.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123561_13000-13002_01301_IS_0,59,3367:2476,Steinhoff Creative,
22557400054,Sofa > Leather > 2 seater recliner,Valkin 2 Seater Sofa With 2 Manual Recliner Actions - Cat 10 LLM,http://www.harveysfurniture.co.uk/collection/valkin/#/valkin-2-seater-sofa,669.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123561_13000-13003_01301_IS_0,59,3367:2492,Steinhoff Creative,
22557500033,Sofa > Leather > Recliner armchairs,Valkin Chair Sofa With Electric Recliner Action,http://www.harveysfurniture.co.uk/collection/valkin/#/valkin-chair,699.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123562_13000-13003_01301_IS_0,59,3368:2562,Steinhoff Creative,
22557500022,Sofa > Leather > Recliner armchairs,Valkin Chair With Manual Recliner Action,http://www.harveysfurniture.co.uk/collection/valkin/#/valkin-chair,599.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123562_13000-13002_01301_IS_0,59,3368:2503,Steinhoff Creative,
22557600012,Sofa > Leather > Footstools,Valkin Storage Footstool - Cat 10 LLM,http://www.harveysfurniture.co.uk/collection/valkin/#/valkin-storage-footstool,249.0000,,http://steinhoffukretailltd.scene7.com/is/image/SteinhoffUKRetailLtd/123563_13000-13000_01301_IS_0,59,3380:2571,Steinhoff Creative,
