identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock
,,Sony Xperia J White,279,http://www.mobicity.co.nz/sony-xperia-j-st26i.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony-xperia-j-3.jpg,,
,,Sony Xperia V Black,439,http://www.mobicity.co.nz/sony-lt25i-xperia-v.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony-xperia-v_2.jpg,,
,,Sony Xperia V Pink,429,http://www.mobicity.co.nz/sony-lt25i-xperia-v.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony-xperia-v_2.jpg,,
,,Sony Xperia V White,449,http://www.mobicity.co.nz/sony-lt25i-xperia-v.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony-xperia-v_2.jpg,,
,,Nokia Lumia 820 Black,409,http://www.mobicity.co.nz/nokia-lumia-820.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia-lumia-820-3.jpg,,
,,Nokia Lumia 820 Red,409,http://www.mobicity.co.nz/nokia-lumia-820.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia-lumia-820-3.jpg,,
,,Nokia Lumia 820 White,399,http://www.mobicity.co.nz/nokia-lumia-820.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia-lumia-820-3.jpg,,
,,Nokia Lumia 820 Yellow,429,http://www.mobicity.co.nz/nokia-lumia-820.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia-lumia-820-3.jpg,,
,,ViewSonic ViewPhone 3,169,http://www.mobicity.co.nz/viewsonic-viewphone-3.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/v/i/viewsonic-viewphone-3-1.jpg,,
,,Sony Xperia Tipo Black,169,http://www.mobicity.co.nz/sony-xperia-tipo-st21i.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_xperia_tipo_1_1.jpg,,
,,Sony Xperia Tipo Blue,189,http://www.mobicity.co.nz/sony-xperia-tipo-st21i.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_xperia_tipo_1_1.jpg,,
,,Sony Xperia Tipo Red,189,http://www.mobicity.co.nz/sony-xperia-tipo-st21i.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_xperia_tipo_1_1.jpg,,
,,Sony Xperia Tipo White,169,http://www.mobicity.co.nz/sony-xperia-tipo-st21i.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_xperia_tipo_1_1.jpg,,
,,Sharp SH80F Aquos 3D ,,http://www.mobicity.co.nz/sharp-sh80f-aquos-3d.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/h/sharp-sh80f-aquos-3d-1.jpg,,
,,Sony Xperia Tipo - XT compatible  Black,259,http://www.mobicity.co.nz/sony-xperia-tipo-st21a.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_xperia_tipo_1_1_1.jpg,,
,,Sony Xperia Tipo - XT compatible  Blue,209,http://www.mobicity.co.nz/sony-xperia-tipo-st21a.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_xperia_tipo_1_1_1.jpg,,
,,Sony Xperia Tipo - XT compatible  Red,209,http://www.mobicity.co.nz/sony-xperia-tipo-st21a.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_xperia_tipo_1_1_1.jpg,,
,,Sony Xperia Tipo - XT compatible  White,209,http://www.mobicity.co.nz/sony-xperia-tipo-st21a.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_xperia_tipo_1_1_1.jpg,,
,,Amazon Kindle Fire HD 8.9 16GB,499,http://www.mobicity.co.nz/amazon-kindle-fire-hd-8-9-inch-16gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/m/amazon-kindle-fire-hd-8.9-1.jpg,,
,,LG Optimus L7 II Dual,369,http://www.mobicity.co.nz/lg-optimus-l7-2-dual.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-optimus-l7-2-dual-4.jpg,,
,,LG Optimus L5 II Dual SIM,,http://www.mobicity.co.nz/lg-optimus-l5-2-dual.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-optimus-l5-2.jpg,,
,,LG Optimus L3 II Dual SIM,,http://www.mobicity.co.nz/lg-optimus-l3-2-dual-sim.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg_-optimus_-l3_-ii_-dual_-sim-3.jpg,,
,,LG Optimus L7 II,,http://www.mobicity.co.nz/lg-optimus-l7-2.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-optimus-l7-2-dual-4_1.jpg,,
,,LG Optimus L5 II,,http://www.mobicity.co.nz/lg-optimus-l5-2.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg-optimus-l5-2_3.jpg,,
,,LG Optimus L3 II,,http://www.mobicity.co.nz/lg-optimus-l3-2.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/g/lg_-optimus_-l3_-ii_-dual_-sim-4_1.jpg,,
,,Samsung S7710 Galaxy Xcover 2,479,http://www.mobicity.co.nz/samsung-galaxy-xcover-2.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-xcover-2-1.jpg,,
,,Oppo Find 5 32GB,789,http://www.mobicity.co.nz/oppo-find-5-32gb.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/o/p/oppo-find-5-5_2.jpg,,
,,Sonim XP5300 Land Rover S2 3G,639,http://www.mobicity.co.nz/sonim-xp5300-land-rover-s2-3g.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sonim-land-rover-s2-1.jpg,,
,,BWC Thunderbolt Dual SIM Black,369,http://www.mobicity.co.nz/bwc-thunderbolt-dual-sim.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/w/bwc-thunderbolt-1.jpg,,
,,BWC Thunderbolt Dual SIM White,369,http://www.mobicity.co.nz/bwc-thunderbolt-dual-sim.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/w/bwc-thunderbolt-1.jpg,,
,,Sony Xperia SP 4G LTE Black,589,http://www.mobicity.co.nz/sony-xperia-sp.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony-xperia-sp-1.jpg,,
,,Sony Xperia SP 4G LTE White,589,http://www.mobicity.co.nz/sony-xperia-sp.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony-xperia-sp-1.jpg,,
,,BlackBerry 9300 - XT compatible (Refurbished) Black,279,http://www.mobicity.co.nz/blackberry-9300-nextg-compatible-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackbarry_3g_9300_refurbished_1.jpg,,
,,BlackBerry 9300 - XT compatible (Refurbished) White,279,http://www.mobicity.co.nz/blackberry-9300-nextg-compatible-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackbarry_3g_9300_refurbished_1.jpg,,
,,BlackBerry Bold Touch 9900 (Refurbished) Charcoal Black,499,http://www.mobicity.co.nz/blackberry-bold-touch-9961.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_bold_touch_9900_1_6.jpg,,
,,BlackBerry Bold Touch 9900 (Refurbished) White,499,http://www.mobicity.co.nz/blackberry-bold-touch-9961.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_bold_touch_9900_1_6.jpg,,
,,BlackBerry 9650 Bold GSM+CDMA (Refurbished),259,http://www.mobicity.co.nz/blackberry-bold-9650-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_9650_3_1.jpg,,
,,HTC T8585 Touch HD2 (Refurbished),339,http://www.mobicity.co.nz/htc-t8585-touch-hd2-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_touch_hd2_5_1_2.jpg,,
,,BlackBerry 9700 Bold - XT compatible (Refurbished),329,http://www.mobicity.co.nz/blackberry-9700-bold-nextg-compatible-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_9700_2_1_1.jpg,,
,,HTC T8686 7 Trophy (Refurbished),269,http://www.mobicity.co.nz/htc-t8686-7-trophy-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-trophy_4.jpg,,
,,BlackBerry 9800 Torch (Refurbished) Black,389,http://www.mobicity.co.nz/blackberry-9800-torch-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry-torch-front-500x500_3.jpg,,
,,BlackBerry 9800 Torch (Refurbished) Red,389,http://www.mobicity.co.nz/blackberry-9800-torch-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry-torch-front-500x500_3.jpg,,
,,BlackBerry 9800 Torch (Refurbished) White,389,http://www.mobicity.co.nz/blackberry-9800-torch-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry-torch-front-500x500_3.jpg,,
,,HTC A9191 Desire HD (Refurbished),319,http://www.mobicity.co.nz/htc-a9191-desire-hd-refurbished.html,Phones,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-desire-hd-refurbished-4.jpg,,
,,Samsung Galaxy S4 Charging Cradle with Adapter,37,http://www.mobicity.co.nz/samsung-galaxy-s4-charging-cradle-with-adapter.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-galaxy-s4-charging-cradle-with-adapter-3.jpg,,
,,BlackBerry Z10 Battery Charger,26,http://www.mobicity.co.nz/blackberry-z10-battery-charger.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry-z10-battery-charger-1_1.jpg,,
,,Samsung Flip Cover for Galaxy S4 Black,48.9,http://www.mobicity.co.nz/samsung-flip-cover-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-flip-cover-for-galaxy-s4-1.jpg,,
,,Samsung Flip Cover for Galaxy S4 Blue,48.9,http://www.mobicity.co.nz/samsung-flip-cover-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-flip-cover-for-galaxy-s4-1.jpg,,
,,Samsung Flip Cover for Galaxy S4 Brown,48.9,http://www.mobicity.co.nz/samsung-flip-cover-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-flip-cover-for-galaxy-s4-1.jpg,,
,,Samsung Flip Cover for Galaxy S4 Light Blue,48.9,http://www.mobicity.co.nz/samsung-flip-cover-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-flip-cover-for-galaxy-s4-1.jpg,,
,,Samsung Flip Cover for Galaxy S4 Pink,48.9,http://www.mobicity.co.nz/samsung-flip-cover-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-flip-cover-for-galaxy-s4-1.jpg,,
,,Samsung Flip Cover for Galaxy S4 White,48.9,http://www.mobicity.co.nz/samsung-flip-cover-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-flip-cover-for-galaxy-s4-1.jpg,,
,,Samsung S View Cover for Galaxy S4 Black,72.9,http://www.mobicity.co.nz/samsung-s-view-cover-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-s-view-cover-for-galaxy-s4-1.jpg,,
,,Samsung S View Cover for Galaxy S4 White,72.9,http://www.mobicity.co.nz/samsung-s-view-cover-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-s-view-cover-for-galaxy-s4-1.jpg,,
,,Samsung Pouch for Galaxy S4,66,http://www.mobicity.co.nz/samsung-pouch-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-pouch-for-galaxy-s4-1.jpg,,
,,Samsung Protective Cover+ for Galaxy S4,36,http://www.mobicity.co.nz/samsung-protective-cover-plus-for-galaxy-s4.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung-protective-cover_-galaxy-s4-1.jpg,,
