Code,Web description,Brand,model,category,price,EAN,url,image_url
10014186,PUNTA SDS MAX BOSCH 22x400x520 mm  ,BOSCH,2608586771,Tools,80.7,3165140565554,http://www.bricoman.it/negozio/rezzato/10014186,http://www.bricoman.it/media/foto_articoli/2012/5/10014186.jpg
10014187,PUNTA SDS MAX BOSCH 25x400x520 mm  ,BOSCH,2608586778,Tools,90.8,3165140565622,http://www.bricoman.it/negozio/rezzato/10014187,http://www.bricoman.it/media/foto_articoli/2012/5/10014187.jpg
10034534,PUNTA SDS MAX BOSCH 4 TAGLIENTI 28x400/520mm ,BOSCH,2608586785,Tools,111.3,3165140565684,http://www.bricoman.it/negozio/rezzato/10034534,http://www.bricoman.it/media/foto_articoli/2013/1/10034534.jpg
10034539,PUNTA SDS MAX BOSCH 4 TAGLIENTI 30x400/520 mm ,BOSCH,2608586790,Tools,119.8,3165140565738,http://www.bricoman.it/negozio/rezzato/10034539,http://www.bricoman.it/media/foto_articoli/2012/6/10034539.jpg
10014188,PUNTA SDS MAX BOSCH 32x400x520 mm  ,BOSCH,2608586792,Tools,116.1,3165140565752,http://www.bricoman.it/negozio/rezzato/10014188,http://www.bricoman.it/media/foto_articoli/2012/5/10014188.jpg
10034540,PUNTA SDS MAX BOSCH 4 TAGLIENTI 35x400/520 mm ,BOSCH,2608586796,Tools,145,3165140565790,http://www.bricoman.it/negozio/rezzato/10034540,http://www.bricoman.it/media/foto_articoli/2012/6/10034540.jpg
10034541,PUNTA SDS MAX BOSCH 4 TAGLIENTI 40x400/520 mm ,BOSCH,2608586802,Tools,209,3165140565844,http://www.bricoman.it/negozio/rezzato/10034541,http://www.bricoman.it/media/foto_articoli/2012/6/10034541.jpg
10029698,LEVIGATRICE ROTORBITALE 270 W BOSCH 2 mm PIASTRA Ø 125 mm 4000-24000 GIRI/MIN,BOSCH,PEX 300 AE,Tools,79.9,3165140594370,http://www.bricoman.it/negozio/rezzato/10029698,http://www.bricoman.it/media/foto_articoli/2013/1/10029698.jpg
10032127,PUNTA PIASTRELLE 4x70 mm BOSCH CERAMICA ,BOSCH,2608587158,Tools,5,3165140599191,http://www.bricoman.it/negozio/rezzato/10032127,http://www.bricoman.it/media/foto_articoli/2012/7/10032127.jpg
10032128,PUNTA PIASTRELLE 5x70 mm BOSCH CERAMICA ,BOSCH,2608587159,Tools,5.5,3165140599207,http://www.bricoman.it/negozio/rezzato/10032128,http://www.bricoman.it/media/foto_articoli/2012/5/10032128.jpg
10032129,PUNTA PIASTRELLE 6x80 mm BOSCH CERAMICA ,BOSCH,2608587161,Tools,6,3165140599221,http://www.bricoman.it/negozio/rezzato/10032129,http://www.bricoman.it/media/foto_articoli/2012/4/10032129.jpg
10032130,PUNTA PIASTRELLE 8x80 mm BOSCH CERAMICA ,BOSCH,2608587164,Tools,6.5,3165140599252,http://www.bricoman.it/negozio/rezzato/10032130,http://www.bricoman.it/media/foto_articoli/2012/6/10032130.jpg
10032133,PUNTA PIASTRELLE 10x90 mm BOSCH CERAMICA ,BOSCH,2608587165,Tools,7,3165140599269,http://www.bricoman.it/negozio/rezzato/10032133,http://www.bricoman.it/media/foto_articoli/2012/6/10032133.jpg
10037222,"LEVIGATRICE A NASTRO 710 W BOSCH PSB 75A PIASTRA 533x76 mm 350 m/min PESO 3,4 kg",BOSCH,PSB 75 A,Tools,119,3165140633147,http://www.bricoman.it/negozio/rezzato/10037222,http://www.bricoman.it/media/foto_articoli/2013/1/10037222.JPG
10043907,"TASSELLATORE 550 W BOSCH PBH2100R 1,7 J 0-5800 COLPI/MIN PESO 2,2 kg",BOSCH,PBH 2100 RE,Tools,99.9,3165140633857,http://www.bricoman.it/negozio/rezzato/10043907,http://www.bricoman.it/media/foto_articoli/2013/12/10043907.jpg
10043891,"SVITAVVITA 3,6 V BOSCH PSR SELECT    ",BOSCH,PSR SELECT,Tools,69.9,3165140644099,http://www.bricoman.it/negozio/rezzato/10043891,http://www.bricoman.it/media/foto_articoli/2013/12/10043891.jpg
10043888,"SVITAVVITA 3,6 V BOSCH IXO IV BATTERIA LITIO 1,3 A TEMPO DI RICARICA 5 h",BOSCH,IXO IV,Tools,49.9,3165140652735,http://www.bricoman.it/negozio/rezzato/10043888,http://www.bricoman.it/media/foto_articoli/2013/12/10043888.jpg
10039106,"UTENSILE MULTIFUNZIONE 190 W BOSCH REGOLAZIONE ELETTRONICA 5500 GIRI/MIN PESO 4,2 kg",BOSCH,PMF 109 E,Tools,99.9,3165140660662,http://www.bricoman.it/negozio/rezzato/10039106,http://www.bricoman.it/media/foto_articoli/2013/3/10039106.jpg
10043916,"SEGHETTO ALTERNATIVO 10,8 V BOSCH 1,5 A A PISTOLA  0-200 GIRI/MIN PST 10,8 LI PESO 1,075 kg",BOSCH,"PST 10,8 LI",Tools,129,3165140697248,http://www.bricoman.it/negozio/rezzato/10043916,http://www.bricoman.it/media/foto_articoli/2013/12/10043916.jpg
10038459,"TRAPANO 680 W BOSCH PSB 7000 RE 3000 GIRI/MIN PESO 1,7 kg",BOSCH,PSB 7000 RE,Tools,79.9,3165140718523,http://www.bricoman.it/negozio/rezzato/10038459,,
10043896,"TRAPANO AVVITATORE 14,4 V BOSCH PSR1440LI 2 BATTERIE LITIO 1,5 A PESO 1,1 kg",BOSCH,PSR 1440 LI,Tools,129,3165140775984,http://www.bricoman.it/negozio/rezzato/10043896,http://www.bricoman.it/media/foto_articoli/2014/1/10043896.jpg
10003335,COLTELLO STANLEY SPORT RIVESTITO TITANIO  ,STANLEY,0-10-254,Tools,13.5,3253560102548,http://www.bricoman.it/negozio/rezzato/10003335,http://www.bricoman.it/media/foto_articoli/2011/10/10003335.jpg
10003336,10 LAME STANLEY RICAMBIO CUTTER 25 mm  ,STANLEY,0-11-325,Tools,7.9,3253560113254,http://www.bricoman.it/negozio/rezzato/10003336,http://www.bricoman.it/media/foto_articoli/2011/10/10003336.jpg
10003310,PIALLETTO 50 mm STANLEY L 150 mm IN ACCIAIO ,STANLEY,0-12-105,Tools,15.9,3253560121051,http://www.bricoman.it/negozio/rezzato/10003310,http://www.bricoman.it/media/foto_articoli/2011/10/10003310.jpg
10025774,MINISEGHETTO STANLEY PER METALLO ,STANLEY,0-20-807,Tools,6.9,3253560208073,http://www.bricoman.it/negozio/rezzato/10025774,http://www.bricoman.it/media/foto_articoli/2012/3/10025774.JPG
10003329,LAMA STANLEY PER RASCHIETTO INTERCAMBIABILE ,STANLEY,0-28-290,Tools,3.9,3253560282905,http://www.bricoman.it/negozio/rezzato/10003329,http://www.bricoman.it/media/foto_articoli/2012/3/10003329.jpg
10003326,RASCHIETTO STANLEY PER DECORATORI COMPLETO DI LAME ,STANLEY,0-28-500,Tools,6.5,3253560285005,http://www.bricoman.it/negozio/rezzato/10003326,http://www.bricoman.it/media/foto_articoli/2011/10/10003326.jpg
10003327,10 LAME STANLEY PER RASCHIETTO PER DECORATORI ,STANLEY,0-28-510,Tools,3.9,3253560285104,http://www.bricoman.it/negozio/rezzato/10003327,http://www.bricoman.it/media/foto_articoli/2012/2/10003327.jpg
10003328,RASCHIETTO 180mm STANLEY LAMA INTERCAMBIABILE ,STANLEY,0-28-617,Tools,10.9,3253560286170,http://www.bricoman.it/negozio/rezzato/10003328,http://www.bricoman.it/media/foto_articoli/2011/10/10003328.jpg
10003316,ROTELLA METRICA 20 m STANLEY CON MANOVELLA ,STANLEY,0-34-296,Tools,6.9,3253560342968,http://www.bricoman.it/negozio/rezzato/10003316,http://www.bricoman.it/media/foto_articoli/2012/4/10003316.jpg
10003296,SET 10 CACCIAVITI STANLEY 5 TAGLIO 3 PHILLIPS E 2 POZIDRIVE CHROME VANADIUM,STANLEY,0-60-100,Tools,9.9,3253560601003,http://www.bricoman.it/negozio/rezzato/10003296,http://www.bricoman.it/media/foto_articoli/2012/1/10003296.jpg
10003293,SET 22 PEZZI STANLEY CRICCHETTO E INSERTI CHROME VANADIUM ,STANLEY,0-63-022,Tools,16.9,3253560630225,http://www.bricoman.it/negozio/rezzato/10003293,http://www.bricoman.it/media/foto_articoli/2012/1/10003293.jpg
10035422,6 CACCIAVITI STANLEY GIALLI E NERI CON SUPPORTO CHROME VANADIUM,STANLEY,0-64-458,Tools,6.9,3253560644581,http://www.bricoman.it/negozio/rezzato/10035422,http://www.bricoman.it/media/foto_articoli/2012/7/10035422.jpg
10003281,"SET CRICCHETTO STANLEY E 8 BUSSOLE 1/4"" CHROME VANADIUM ",STANLEY,0-94-610,Tools,19.9,3253560946104,http://www.bricoman.it/negozio/rezzato/10003281,http://www.bricoman.it/media/foto_articoli/2012/1/10003281.jpg
10035423,CUTTER 9mm STANLEY METALLO INTERLOCK  ,STANLEY,1-10-018,Tools,9.9,3253561100185,http://www.bricoman.it/negozio/rezzato/10035423,http://www.bricoman.it/media/foto_articoli/2012/8/10035423.jpg
10018874,CUTTER 155mm STANLEY ANTINFORTUNISTICA  ,STANLEY,1-10-189,Tools,8.9,3253561101892,http://www.bricoman.it/negozio/rezzato/10018874,http://www.bricoman.it/media/foto_articoli/2012/2/10018874.jpg
10003333,CUTTER STANLEY LAMA RETRATTILE PROFESSIONALE ,STANLEY,1-10-199,Tools,5.9,3253561101991,http://www.bricoman.it/negozio/rezzato/10003333,http://www.bricoman.it/media/foto_articoli/2012/3/10003333.JPG
10003331,CUTTER 25 mm STANLEY FAT MAX METALLO ,STANLEY,1-10-425,Tools,9.9,3253561104251,http://www.bricoman.it/negozio/rezzato/10003331,http://www.bricoman.it/media/foto_articoli/2011/10/10003331.jpg
10003307,TAGLIACORNICI IN ABS STANLEY 300 mm  ,STANLEY,1-19-212,Tools,7.9,3253561192128,http://www.bricoman.it/negozio/rezzato/10003307,http://www.bricoman.it/media/foto_articoli/2012/1/10003307.jpg
10003305,SEGACCIO 8 DENTI 550 mm STANLEY PER LEGNO TAGLIO MEDIO ,STANLEY,1-20-088,Tools,7.9,3253561200885,http://www.bricoman.it/negozio/rezzato/10003305,http://www.bricoman.it/media/foto_articoli/2012/3/10003305.JPG
10003304,SEGACCIO STANLEY 11 DENTI 450 mm PER LEGNO TAGLIO FINE ,STANLEY,1-20-093,Tools,6.9,3253561200939,http://www.bricoman.it/negozio/rezzato/10003304,http://www.bricoman.it/media/foto_articoli/2012/1/10003304.jpg
10003324,LIVELLA TRAPEZIO 40cm STANLEY 2 BOLLE  ,STANLEY,1-42-802,Tools,13.9,3253561428029,http://www.bricoman.it/negozio/rezzato/10003324,http://www.bricoman.it/media/foto_articoli/2012/1/10003324.jpg
10003323,LIVELLA REGOLABILE 60cm STANLEY 3 BOLLE  ,STANLEY,1-42-920,Tools,14.9,3253561429200,http://www.bricoman.it/negozio/rezzato/10003323,http://www.bricoman.it/media/foto_articoli/2012/1/10003323.jpg
10003322,LIVELLA ALLUMINIO 100cm STANLEY 3 BOLLE MAGNETICA ,STANLEY,STHT1-43113,Tools,35.9,3253561431135,http://www.bricoman.it/negozio/rezzato/10003322,http://www.bricoman.it/media/foto_articoli/2012/1/10003322.jpg
10013920,LIVELLA ALLUMINIO 120cm STANLEY 3 BOLLE MAGNETICA ,STANLEY,STHT1-43114,Tools,40.9,3253561431142,http://www.bricoman.it/negozio/rezzato/10013920,http://www.bricoman.it/media/foto_articoli/2013/4/10013920.JPG
10003302,MAZZETTA STANLEY 800 g IN ACCIAIO MANICO GRAFITE ,STANLEY,1-54-921,Tools,14.9,3253561549212,http://www.bricoman.it/negozio/rezzato/10003302,http://www.bricoman.it/media/foto_articoli/2011/10/10003302.jpg
10003303,MAZZETTA STANLEY 1000 g IN ACCIAIO MANICO GRAFITE ,STANLEY,1-54-922,Tools,15.9,3253561549229,http://www.bricoman.it/negozio/rezzato/10003303,http://www.bricoman.it/media/foto_articoli/2012/5/10003303.jpg
10026056,LIVELLA LASER STANLEY +TRIPODE ALLUMINIO  ,STANLEY,1-77-117,Tools,129,3253561771170,http://www.bricoman.it/negozio/rezzato/10026056,,
10024042,ASTA TELESCOPICA 5m STANLEY IN 5 SEZIONI  ,STANLEY,1-77-161,Tools,54.9,3253561771613,http://www.bricoman.it/negozio/rezzato/10024042,http://www.bricoman.it/media/foto_articoli/2012/1/10024042.jpg
10024043,TRIPODE 102/265cm STANLEY PROFESSIONALE IN ALLUMINIO ,STANLEY,TPE 1 STANLEY,Tools,159.9,3253561771644,http://www.bricoman.it/negozio/rezzato/10024043,http://www.bricoman.it/media/foto_articoli/2012/3/10024043.JPG
10031534,LIVELLA LASER STANLEY MULTILINEE SML CON PIOMBO E MINI-TREPPIEDE PRECISIONE +/-2mm A 15m,STANLEY,SML FAT MAX,Tools,430,3253561773228,http://www.bricoman.it/negozio/rezzato/10031534,http://www.bricoman.it/media/foto_articoli/2012/2/10031534.jpg
10031535,"LIVELLA LASER ROTANTE RL HW RAGGIO FINO A 300 m PRECISIONE +/- 1,5mm / 30m",STANLEY, RL HW ,Tools,999.9,3253561774294,http://www.bricoman.it/negozio/rezzato/10031535,http://www.bricoman.it/media/foto_articoli/2012/2/10031535.jpg
10003346,"CASSETTA 19"" STANLEY CERNIERE IN METALLO CONDOR ",STANLEY,1-92-055,Tools,18.9,3253561920554,http://www.bricoman.it/negozio/rezzato/10003346,http://www.bricoman.it/media/foto_articoli/2012/1/10003346.jpg
10016166,"BORSA PORTATTREZZI STANLEY MISURA 12""  ",STANLEY,1-93-330,Tools,9.9,3253561933301,http://www.bricoman.it/negozio/rezzato/10016166,http://www.bricoman.it/media/foto_articoli/2012/1/10016166.jpg
10003341,CARRELLO STANLEY 3 IN 1 CON MANIGLIA  ,STANLEY,1-94-210,Tools,99.9,3253561942105,http://www.bricoman.it/negozio/rezzato/10003341,http://www.bricoman.it/media/foto_articoli/2013/10/10003341.JPG
10024031,CARRELLO STANLEY 4 SCOMPARTI 57x89x39cm  ,STANLEY,3250000000000,Tools,129,3253561956225,http://www.bricoman.it/negozio/rezzato/10024031,http://www.bricoman.it/media/foto_articoli/2011/10/10024031.jpg
10003338,"10 LAME RICAMBIO FISSE STANLEY SPESSORE 0,65 mm ",STANLEY,2-11-921,Tools,4.5,3253562119216,http://www.bricoman.it/negozio/rezzato/10003338,http://www.bricoman.it/media/foto_articoli/2011/10/10003338.jpg
10022074,10 LAME STANLEY AD UNCINO PER INTERLOCK  ,STANLEY,2-11-983,Tools,6.5,3253562119834,http://www.bricoman.it/negozio/rezzato/10022074,http://www.bricoman.it/media/foto_articoli/2012/3/10022074.JPG
10003297,CESOIA DEMOLTIPLICATA STANLEY 250 mm SINISTRA CHROME VANADIUM  ,STANLEY,2-14-562,Tools,18.9,3253562145628,http://www.bricoman.it/negozio/rezzato/10003297,http://www.bricoman.it/media/foto_articoli/2012/1/10003297.jpg
10003298,CESOIA DEMOLTIPLICATA STANLEY 250 mm DRITTA CHROME VANADIUM  ,STANLEY,2-14-563,Tools,18.9,3253562145635,http://www.bricoman.it/negozio/rezzato/10003298,http://www.bricoman.it/media/foto_articoli/2012/3/10003298.JPG
10003299,CESOIA DEMOLTIPLICATA STANLEY 250 mm DESTRA CHROME VANADIUM  ,STANLEY,2-14-564,Tools,18.9,3253562145642,http://www.bricoman.it/negozio/rezzato/10003299,http://www.bricoman.it/media/foto_articoli/2012/5/10003299.jpg
10003317,ROTELLA METRICA 60 m STANLEY CON MANOVELLA ,STANLEY,2-34-775,Tools,32.9,3253562347756,http://www.bricoman.it/negozio/rezzato/10003317,http://www.bricoman.it/media/foto_articoli/2011/10/10003317.jpg
10015755,9 CHIAVI A BRUGOLA STANLEY 2 - 10mm BRUNITE CHROME VANADIUM ,STANLEY,2-69-264,Tools,5.9,3253562692641,http://www.bricoman.it/negozio/rezzato/10015755,http://www.bricoman.it/media/foto_articoli/2011/10/10015755.jpg
10003286,CHIAVE A RULLINO STANLEY 250 mm CHROME VANADIUM ,STANLEY,2-90-949,Tools,13.9,3253562909497,http://www.bricoman.it/negozio/rezzato/10003286,http://www.bricoman.it/media/foto_articoli/2011/10/10003286.jpg
10003279,CHIAVE CRICCHETTO STANLEY 13 - 19 mm AUTOREGOLABILE CHROME VANADIUM,STANLEY,4-87-989,Tools,15.9,3253564879897,http://www.bricoman.it/negozio/rezzato/10003279,http://www.bricoman.it/media/foto_articoli/2012/1/10003279.jpg
10003268,CHIAVE COMBINATA STANLEY CRICCHETTO 8 mm CHROME VANADIUM ,STANLEY,4-89-934,Tools,8.3,3253564899345,http://www.bricoman.it/negozio/rezzato/10003268,http://www.bricoman.it/media/foto_articoli/2012/1/10003268.jpg
10003270,CHIAVE COMBINATA STANLEY CRICCHETTO 10 mm CHROME VANADIUM ,STANLEY,4-89-936,Tools,9.2,3253564899369,http://www.bricoman.it/negozio/rezzato/10003270,http://www.bricoman.it/media/foto_articoli/2012/1/10003270.jpg
10003271,CHIAVE COMBINATA STANLEY CRICCHETTO 12 mm CHROME VANADIUM ,STANLEY,4-89-937,Tools,9.9,3253564899376,http://www.bricoman.it/negozio/rezzato/10003271,http://www.bricoman.it/media/foto_articoli/2012/1/10003271.jpg
10003272,CHIAVE COMBINATA STANLEY CRICCHETTO 13 mm CHROME VANADIUM ,STANLEY,4-89-938,Tools,11.5,3253564899383,http://www.bricoman.it/negozio/rezzato/10003272,http://www.bricoman.it/media/foto_articoli/2012/5/10003272.jpg
10003273,CHIAVE COMBINATA STANLEY CRICCHETTO 15 mm CHROME VANADIUM ,STANLEY,4-89-940,Tools,12.5,3253564899406,http://www.bricoman.it/negozio/rezzato/10003273,http://www.bricoman.it/media/foto_articoli/2012/1/10003273.jpg
10003274,CHIAVE COMBINATA STANLEY CRICCHETTO 17 mm CHROME VANADIUM ,STANLEY,4-89-942,Tools,12.9,3253564899420,http://www.bricoman.it/negozio/rezzato/10003274,http://www.bricoman.it/media/foto_articoli/2012/1/10003274.jpg
10003275,CHIAVE COMBINATA STANLEY CRICCHETTO 18 mm CHROME VANADIUM ,STANLEY,4-89-943,Tools,13.5,3253564899437,http://www.bricoman.it/negozio/rezzato/10003275,http://www.bricoman.it/media/foto_articoli/2012/1/10003275.jpg
10003276,CHIAVE COMBINATA STANLEY CRICCHETTO 19 mm CHROME VANADIUM ,STANLEY,4-89-944,Tools,14.5,3253564899444,http://www.bricoman.it/negozio/rezzato/10003276,http://www.bricoman.it/media/foto_articoli/2012/1/10003276.jpg
10003277,6 CHIAVI CRICCHETTO STANLEY 8 - 19 mm CHROME VANADIUM ,STANLEY,4-91-444,Tools,69.9,3253564914444,http://www.bricoman.it/negozio/rezzato/10003277,http://www.bricoman.it/media/foto_articoli/2012/1/10003277.jpg
10016396,LAMA RICAMBIO STANLEY PER SURFORM STANDARD ,STANLEY,5-21-398,Tools,4.9,3253565213980,http://www.bricoman.it/negozio/rezzato/10016396,http://www.bricoman.it/media/foto_articoli/2011/10/10016396.jpg
10003311,PIALLETTO SURFORM STANLEY L 155 mm IN ACCIAIO ,STANLEY,5-21-399,Tools,12.9,3253565213997,http://www.bricoman.it/negozio/rezzato/10003311,http://www.bricoman.it/media/foto_articoli/2012/5/10003311.jpg
10003291,RIVETTATRICE STANLEY PROFESSIONALE  ,STANLEY,6-MR100,Tools,28.9,3253566053004,http://www.bricoman.it/negozio/rezzato/10003291,http://www.bricoman.it/media/foto_articoli/2012/1/10003291.jpg
10029424,"MANDRINO HITACHI ATTACCO QUADRO 1/2""  ",HITACHI,HFAM696969,Tools,49.9,3537598651729,http://www.bricoman.it/negozio/rezzato/10029424,http://www.bricoman.it/media/foto_articoli/2012/1/10029424.jpg
10015458,3 MASCHERE RESPIRATORI 3M 8822 POLVERI LEGNO CATEGORIA P2 ,3M,8822,Tools,14.9,4001895947513,http://www.bricoman.it/negozio/rezzato/10015458,http://www.bricoman.it/media/foto_articoli/2012/3/10015458.jpg
10003998,MASCHERA RESPIRATORE 3M CON VALVOLA 9928 POLVERE SALDATURA ,3M,9928,Tools,12.9,4001895947537,http://www.bricoman.it/negozio/rezzato/10003998,http://www.bricoman.it/media/foto_articoli/2012/5/10003998.jpg
10013365,MASCHERA RESPIRATORE 3M 9914 CON CARBONI ATTIVI ODORI,3M,9914,Tools,19.9,4001895947582,http://www.bricoman.it/negozio/rezzato/10013365,http://www.bricoman.it/media/foto_articoli/2012/5/10013365.jpg
10036072,CASTROL MAG 10W-40 1lt SEMISINTETICO BENZINA API SM ACEA A3/B4,CASTROL,CASTROL MAGNATEC 10W-40 A3/B4,Tools,9.5,4008177024504,http://www.bricoman.it/negozio/rezzato/10036072,,
10036073,"CASTROL MAG 10W-40 1lt SEMISINTETICO DIESEL API CF, ACEA B4",CASTROL,CASTROL MAGNATEC DIESEL 10W-40 B4,Tools,9.5,4008177024535,http://www.bricoman.it/negozio/rezzato/10036073,,
10013366,MASCHERA RESPIRATORE 3M 4251 VERNICIATURA A SPRUZZO ,3M,4251,Tools,24.9,4046719720774,http://www.bricoman.it/negozio/rezzato/10013366,http://www.bricoman.it/media/foto_articoli/2012/1/10013366.jpg
10023253,"BATTERIA 90 A BOSCH S3 013 DX L34,60xP17xH18,5 cm PESO 20,90 kg",BOSCH,S3 013,Tools,109.9,4047023479464,http://www.bricoman.it/negozio/rezzato/10023253,http://www.bricoman.it/media/foto_articoli/2012/1/10023253.jpg
10021207,"BATTERIA 70 A BOSCH S3 007 DX L27,5xP17,2xH17,2 cm PESO 16,27 kg",BOSCH,S3 007,Tools,89.9,4047023479525,http://www.bricoman.it/negozio/rezzato/10021207,http://www.bricoman.it/media/foto_articoli/2012/1/10021207.jpg
10021206,"BATTERIA 53 A BOSCH S3 004 DX L24xP17,44xH17 cm PESO 13,13 kg",BOSCH,S3 004,Tools,69.9,4047024937574,http://www.bricoman.it/negozio/rezzato/10021206,http://www.bricoman.it/media/foto_articoli/2012/1/10021206.jpg
10038458,"KIT TRAPANO AVVITATORE 10,8 V HITACHI E AVVITATORE IMPULSI 10,8 V 2 BATTERIE LITIO 1,5 A",HITACHI,HTM99101111,Tools,249,4250155833312,http://www.bricoman.it/negozio/rezzato/10038458,,
10030030,"TRAPANO 590W HITACHI DV16V 0-2900 GIRI/MIN PESO: 1,5kg",HITACHI,DV16V,Tools,79.9,4966376119646,http://www.bricoman.it/negozio/rezzato/10030030,,
10029608,TRAPANO 690 W HITACHI DV18V 0-1100/3000 GIRI/MIN PESO 2 kg,HITACHI,DV18V,Tools,159,4966376122936,http://www.bricoman.it/negozio/rezzato/10029608,http://www.bricoman.it/media/foto_articoli/2012/1/10029608.jpg
10015879,"DEMOLITORE 1340 W HITACHI H65SB2 42 J 1400 COLPI/MIN PESO 16,5 kg",HITACHI,H65SB2,Tools,1099,4966376124596,http://www.bricoman.it/negozio/rezzato/10015879,http://www.bricoman.it/media/foto_articoli/2012/1/10015879.jpg
10015885,"SEGA CIRCOLARE 1010 W HITACHI C7MFA LAMA 190 mm 5500 GIRI/MIN PESO 3,6 kg",HITACHI,C7MFA,Tools,149.9,4966376125555,http://www.bricoman.it/negozio/rezzato/10015885,http://www.bricoman.it/media/foto_articoli/2012/1/10015885.jpg
10015886,"LEVIGATRICE PALMARE 200 W HITACHI 1,5 mm SV12SH 14000 GIRI/MIN PESO 1 kg",HITACHI,SV12SH,Tools,115,4966376128280,http://www.bricoman.it/negozio/rezzato/10015886,http://www.bricoman.it/media/foto_articoli/2012/1/10015886.jpg
10015888,"LEVIGATRICE ROTORBITALE 230 W HITACHI SV13YB 125 mm Ø 3,2 mm 12000 GIRI/MIN",HITACHI,SV13YB,Tools,109.9,4966376130092,http://www.bricoman.it/negozio/rezzato/10015888,http://www.bricoman.it/media/foto_articoli/2012/1/10015888.jpg
10015873,"TASSELLATORE 830 W HITACHI DH26PB 3,2 J 0-4300 COLPI/MIN PESO 2,8 kg",HITACHI,DH 26 PB,Tools,199,4966376131235,http://www.bricoman.it/negozio/rezzato/10015873,http://www.bricoman.it/media/foto_articoli/2014/3/10015873.jpg
10029633,FRESATRICE 900 W HITACHI M8SA2 PROFONDITA' LAVORO 60 mm 25000 GIRI/MIN,HITACHI,M8SA2,Tools,249,4966376135813,http://www.bricoman.it/negozio/rezzato/10029633,http://www.bricoman.it/media/foto_articoli/2012/1/10029633.jpg
10015892,"SMERIGLIATRICE 2000W HITACHI G23SR 230mm 6600 GIRI/MIN PESO 4,3 kg",HITACHI,G23SR,Tools,139.9,4966376146062,http://www.bricoman.it/negozio/rezzato/10015892,http://www.bricoman.it/media/foto_articoli/2012/1/10015892.jpg
10015883,"TASSELLATORE 25,2 V HITACHI DH25DL 2,8 J 2 BATTERIE LITIO 3 A PESO 3,5 kg",HITACHI,DH25DL,Tools,779,4966376151899,http://www.bricoman.it/negozio/rezzato/10015883,http://www.bricoman.it/media/foto_articoli/2012/1/10015883.jpg
10015890,"LEVIGATRICE A NASTRO 1020 W HITACHI SB8V2 PIASTRA 533x76 mm 250-450 m/min PESO 4,3 kg",HITACHI,SB8V2,Tools,259,4966376152278,http://www.bricoman.it/negozio/rezzato/10015890,http://www.bricoman.it/media/foto_articoli/2011/10/10015890.jpg
10036123,TASSELLATORE 620W HITACHI DH22PG    ,HITACHI,DH22PG,Tools,149,4966376153688,http://www.bricoman.it/negozio/rezzato/10036123,http://www.bricoman.it/media/foto_articoli/2012/10/10036123.jpg
