id,title,description,google_product_category,product_type,link,image_link,availability,price ex VAT,brand,mpn
WSA-WSE-3Y-S14,"Cisco WSA-WSE-3Y-S14 - Web Essentials SW Bundle (WREP+WUC) 3YR Lic,","Web Essentials SW Bundle (WREP+WUC) 3YR Lic, 500K-1M Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367157&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367157,available for order,4,Cisco,WSA-WSE-3Y-S14
WSA-WSE-3Y-S15,"Cisco WSA-WSE-3Y-S15 - Web Essentials SW Bundle (WREP+WUC) 3YR Lic,","Web Essentials SW Bundle (WREP+WUC) 3YR Lic, 1M+ Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367158&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367158,available for order,3,Cisco,WSA-WSE-3Y-S15
WSA-WSE-3Y-S2,"Cisco WSA-WSE-3Y-S2 - Web Essentials SW Bundle (WREP+WUC) 3YR,","Web Essentials SW Bundle (WREP+WUC) 3YR, 200-499 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355119&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355119,available for order,25,Cisco,WSA-WSE-3Y-S2
WSA-WSE-3Y-S3,"Cisco WSA-WSE-3Y-S3 - Web Essentials SW Bundle (WREP+WUC) 3YR,","Web Essentials SW Bundle (WREP+WUC) 3YR, 500-999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355120&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355120,available for order,25,Cisco,WSA-WSE-3Y-S3
WSA-WSE-3Y-S4,"Cisco WSA-WSE-3Y-S4 - Web Essentials SW Bundle (WREP+WUC) 3YR,","Web Essentials SW Bundle (WREP+WUC) 3YR, 1K-1999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355121&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355121,available for order,19,Cisco,WSA-WSE-3Y-S4
WSA-WSE-3Y-S5,"Cisco WSA-WSE-3Y-S5 - Web Essentials SW Bundle (WREP+WUC) 3YR,","Web Essentials SW Bundle (WREP+WUC) 3YR, 2K-2999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355122&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355122,available for order,18,Cisco,WSA-WSE-3Y-S5
WSA-WSE-3Y-S6,"Cisco WSA-WSE-3Y-S6 - Web Essentials SW Bundle (WREP+WUC) 3YR,","Web Essentials SW Bundle (WREP+WUC) 3YR, 3K-3999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355123&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355123,available for order,18,Cisco,WSA-WSE-3Y-S6
WSA-WSE-3Y-S7,"Cisco WSA-WSE-3Y-S7 - Web Essentials SW Bundle (WREP+WUC) 3YR,","Web Essentials SW Bundle (WREP+WUC) 3YR, 4K-4999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355124&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355124,available for order,17,Cisco,WSA-WSE-3Y-S7
WSA-WSE-3Y-S8,"Cisco WSA-WSE-3Y-S8 - Web Essentials SW Bundle (WREP+WUC) 3YR,","Web Essentials SW Bundle (WREP+WUC) 3YR, 5K-9999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355125&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355125,available for order,16,Cisco,WSA-WSE-3Y-S8
WSA-WSE-3Y-S9,"Cisco WSA-WSE-3Y-S9 - Web Essentials SW Bundle (WREP+WUC) 3YR,","Web Essentials SW Bundle (WREP+WUC) 3YR, 10K-19999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355126&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355126,available for order,14,Cisco,WSA-WSE-3Y-S9
WSA-WSE-5Y-S1,"Cisco WSA-WSE-5Y-S1 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 100-199 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355127&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355127,available for order,45,Cisco,WSA-WSE-5Y-S1
WSA-WSE-5Y-S10,"Cisco WSA-WSE-5Y-S10 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 20K-49999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355128&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355128,available for order,22,Cisco,WSA-WSE-5Y-S10
WSA-WSE-5Y-S11,"Cisco WSA-WSE-5Y-S11 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 50K-99999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355129&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355129,available for order,14,Cisco,WSA-WSE-5Y-S11
WSA-WSE-5Y-S12,"Cisco WSA-WSE-5Y-S12 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 100K-249999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355130&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355130,available for order,12,Cisco,WSA-WSE-5Y-S12
WSA-WSE-5Y-S13,"Cisco WSA-WSE-5Y-S13 - Web Essentials SW Bundle (WREP+WUC) 5YR Lic,","Web Essentials SW Bundle (WREP+WUC) 5YR Lic, 250K-500K Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367159&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367159,available for order,8,Cisco,WSA-WSE-5Y-S13
WSA-WSE-5Y-S14,"Cisco WSA-WSE-5Y-S14 - Web Essentials SW Bundle (WREP+WUC) 5YR Lic,","Web Essentials SW Bundle (WREP+WUC) 5YR Lic, 500K-1M Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367160&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367160,available for order,6,Cisco,WSA-WSE-5Y-S14
WSA-WSE-5Y-S15,"Cisco WSA-WSE-5Y-S15 - Web Essentials SW Bundle (WREP+WUC) 5YR Lic,","Web Essentials SW Bundle (WREP+WUC) 5YR Lic, 1M+ Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367161&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367161,available for order,5,Cisco,WSA-WSE-5Y-S15
WSA-WSE-5Y-S2,"Cisco WSA-WSE-5Y-S2 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 200-499 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355131&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355131,available for order,43,Cisco,WSA-WSE-5Y-S2
WSA-WSE-5Y-S3,"Cisco WSA-WSE-5Y-S3 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 500-999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355132&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355132,available for order,43,Cisco,WSA-WSE-5Y-S3
WSA-WSE-5Y-S4,"Cisco WSA-WSE-5Y-S4 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 1K-1999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355133&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355133,available for order,31,Cisco,WSA-WSE-5Y-S4
WSA-WSE-5Y-S5,"Cisco WSA-WSE-5Y-S5 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 2K-2999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355134&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355134,available for order,30,Cisco,WSA-WSE-5Y-S5
WSA-WSE-5Y-S6,"Cisco WSA-WSE-5Y-S6 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 3K-3999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355135&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355135,available for order,29,Cisco,WSA-WSE-5Y-S6
WSA-WSE-5Y-S7,"Cisco WSA-WSE-5Y-S7 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 4K-4999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355136&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355136,available for order,28,Cisco,WSA-WSE-5Y-S7
WSA-WSE-5Y-S8,"Cisco WSA-WSE-5Y-S8 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 5K-9999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355137&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355137,available for order,27,Cisco,WSA-WSE-5Y-S8
WSA-WSE-5Y-S9,"Cisco WSA-WSE-5Y-S9 - Web Essentials SW Bundle (WREP+WUC) 5YR,","Web Essentials SW Bundle (WREP+WUC) 5YR, 10K-19999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355138&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355138,available for order,24,Cisco,WSA-WSE-5Y-S9
WSA-WSM-1Y-S1,"Cisco WSA-WSM-1Y-S1 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 100-199 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355139&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355139,available for order,16,Cisco,WSA-WSM-1Y-S1
WSA-WSM-1Y-S10,"Cisco WSA-WSM-1Y-S10 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 20K-49999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355140&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355140,available for order,8,Cisco,WSA-WSM-1Y-S10
WSA-WSM-1Y-S11,"Cisco WSA-WSM-1Y-S11 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 50K-99999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355141&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355141,available for order,5,Cisco,WSA-WSM-1Y-S11
WSA-WSM-1Y-S12,"Cisco WSA-WSM-1Y-S12 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 100K-249999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355142&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355142,available for order,4,Cisco,WSA-WSM-1Y-S12
WSA-WSM-1Y-S13,"Cisco WSA-WSM-1Y-S13 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR Lic,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR Lic, 250K-500K Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367162&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367162,available for order,3,Cisco,WSA-WSM-1Y-S13
WSA-WSM-1Y-S14,"Cisco WSA-WSM-1Y-S14 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR Lic,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR Lic, 500K-1M Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367163&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367163,available for order,2,Cisco,WSA-WSM-1Y-S14
WSA-WSM-1Y-S15,"Cisco WSA-WSM-1Y-S15 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR Lic,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR Lic, 1M+ Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367164&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367164,available for order,2,Cisco,WSA-WSM-1Y-S15
WSA-WSM-1Y-S2,"Cisco WSA-WSM-1Y-S2 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 200-499 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355143&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355143,available for order,15,Cisco,WSA-WSM-1Y-S2
WSA-WSM-1Y-S3,"Cisco WSA-WSM-1Y-S3 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 500-999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355144&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355144,available for order,14,Cisco,WSA-WSM-1Y-S3
WSA-WSM-1Y-S4,"Cisco WSA-WSM-1Y-S4 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 1K-1999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355145&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355145,available for order,11,Cisco,WSA-WSM-1Y-S4
WSA-WSM-1Y-S5,"Cisco WSA-WSM-1Y-S5 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 2K-2999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355146&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355146,available for order,10,Cisco,WSA-WSM-1Y-S5
WSA-WSM-1Y-S6,"Cisco WSA-WSM-1Y-S6 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 3K-3999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355147&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355147,available for order,10,Cisco,WSA-WSM-1Y-S6
WSA-WSM-1Y-S7,"Cisco WSA-WSM-1Y-S7 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 4K-4999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355148&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355148,available for order,10,Cisco,WSA-WSM-1Y-S7
WSA-WSM-1Y-S8,"Cisco WSA-WSM-1Y-S8 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 5K-9999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355149&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355149,available for order,9,Cisco,WSA-WSM-1Y-S8
WSA-WSM-1Y-S9,"Cisco WSA-WSM-1Y-S9 - Web Anti-Malware BUNDLE (WREP+AMAL) 1YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 1YR, 10K-19999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355150&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355150,available for order,8,Cisco,WSA-WSM-1Y-S9
WSA-WSM-3Y-S1,"Cisco WSA-WSM-3Y-S1 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 100-199 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355151&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355151,available for order,33,Cisco,WSA-WSM-3Y-S1
WSA-WSM-3Y-S10,"Cisco WSA-WSM-3Y-S10 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 20K-49999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355152&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355152,available for order,16,Cisco,WSA-WSM-3Y-S10
WSA-WSM-3Y-S11,"Cisco WSA-WSM-3Y-S11 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 50K-99999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355153&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355153,available for order,11,Cisco,WSA-WSM-3Y-S11
WSA-WSM-3Y-S12,"Cisco WSA-WSM-3Y-S12 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 100K-249999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355154&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355154,available for order,9,Cisco,WSA-WSM-3Y-S12
WSA-WSM-3Y-S13,"Cisco WSA-WSM-3Y-S13 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR Lic,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR Lic, 250K-500K Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367165&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367165,available for order,7,Cisco,WSA-WSM-3Y-S13
WSA-WSM-3Y-S14,"Cisco WSA-WSM-3Y-S14 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR Lic,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR Lic, 500K-1M Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367166&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367166,available for order,5,Cisco,WSA-WSM-3Y-S14
WSA-WSM-3Y-S15,"Cisco WSA-WSM-3Y-S15 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR Lic,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR Lic, 1M+ Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367167&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367167,available for order,4,Cisco,WSA-WSM-3Y-S15
WSA-WSM-3Y-S2,"Cisco WSA-WSM-3Y-S2 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 200-499 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355155&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355155,available for order,30,Cisco,WSA-WSM-3Y-S2
WSA-WSM-3Y-S3,"Cisco WSA-WSM-3Y-S3 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 500-999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355156&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355156,available for order,29,Cisco,WSA-WSM-3Y-S3
WSA-WSM-3Y-S4,"Cisco WSA-WSM-3Y-S4 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 1K-1999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355157&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355157,available for order,22,Cisco,WSA-WSM-3Y-S4
WSA-WSM-3Y-S5,"Cisco WSA-WSM-3Y-S5 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 2K-2999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355158&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355158,available for order,21,Cisco,WSA-WSM-3Y-S5
WSA-WSM-3Y-S6,"Cisco WSA-WSM-3Y-S6 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 3K-3999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355159&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355159,available for order,21,Cisco,WSA-WSM-3Y-S6
WSA-WSM-3Y-S7,"Cisco WSA-WSM-3Y-S7 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 4K-4999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355160&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355160,available for order,20,Cisco,WSA-WSM-3Y-S7
WSA-WSM-3Y-S8,"Cisco WSA-WSM-3Y-S8 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 5K-9999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355161&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355161,available for order,20,Cisco,WSA-WSM-3Y-S8
WSA-WSM-3Y-S9,"Cisco WSA-WSM-3Y-S9 - Web Anti-Malware BUNDLE (WREP+AMAL) 3YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 3YR, 10K-19999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355162&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355162,available for order,17,Cisco,WSA-WSM-3Y-S9
WSA-WSM-5Y-S1,"Cisco WSA-WSM-5Y-S1 - Web Anti-Malware BUNDLE (WREP+AMAL) 5YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 5YR, 100-199 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355163&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355163,available for order,56,Cisco,WSA-WSM-5Y-S1
WSA-WSM-5Y-S10,Cisco WSA-WSM-5Y-S10 - Web Anti-Malware BUNDLE (WREP+AMAL),"Web Anti-Malware BUNDLE (WREP+AMAL) 5YR,20k-49999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355164&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355164,available for order,27,Cisco,WSA-WSM-5Y-S10
WSA-WSM-5Y-S11,Cisco WSA-WSM-5Y-S11 - Web Anti-Malware BUNDLE (WREP+AMAL),"Web Anti-Malware BUNDLE (WREP+AMAL) 5YR,50k-99999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355165&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355165,available for order,18,Cisco,WSA-WSM-5Y-S11
WSA-WSM-5Y-S12,"Cisco WSA-WSM-5Y-S12 - Web Anti-Malware BUNDLE (WREP+AMAL) 5YR,","Web Anti-Malware BUNDLE (WREP+AMAL) 5YR, 100K-249999 Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355166&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355166,available for order,16,Cisco,WSA-WSM-5Y-S12
WSA-WSM-5Y-S13,"Cisco WSA-WSM-5Y-S13 - Web Anti-Malware BUNDLE (WREP+AMAL) 5YR Lic,","Web Anti-Malware BUNDLE (WREP+AMAL) 5YR Lic, 250K-500K Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367168&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367168,available for order,11,Cisco,WSA-WSM-5Y-S13
WSA-WSM-5Y-S14,"Cisco WSA-WSM-5Y-S14 - Web Anti-Malware BUNDLE (WREP+AMAL) 5YR Lic,","Web Anti-Malware BUNDLE (WREP+AMAL) 5YR Lic, 500K-1M Users",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=367169&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=367169,available for order,8,Cisco,WSA-WSM-5Y-S14
