"Code","15/06/2016"
"2156016HBUKUWP51",84.15
"2156016HCOCPC5",110.17
"2156016HCOCPC5XL",116.65
"2156016HCOECO5",111.69
"2156016HCOPREM2",98.76
"2156016HCOPRM2CS",122.11
"2156016HDUBLUEXL",105.59
"2156016HDUWINT4D",96.81
"2156016HGOEFFGRI",107.31
"2156016HGOEV2+XL",122.79
"2156016HGOEXCELL",100.61
"2156016HMIALP5XL",124.96
"2156016HMIESAVER",118.24
"2156016HMIPRIM3",116.38
"2156016HMISAVER+",123.24
"2156016HPIP6XL",99.6
"2156016HPIP7CIXL",87.84
"2156016HPISOZER3",111.15
"2156016HTOCF1XL",
"2156016R6BRR410",105.75
"2156016R6BUKU857",84.09
"2156016R6MIAGILI",140.37
"2156016R6PICHRWI",
"2156016R8COVA200",123.11
"2156016R8DUECODR",123.41
"2156016R8MIAGILI",137.1
"2156016R8PICARRI",123.57
"2156016VBRT001VV",101.68
"2156016VBRT001XL",102.59
"2156016VBUEN816",77.61
"2156016VBUFA914A",88.06
"2156016VBUFAAS20",90.01
"2156016VBUGT228",82.41
"2156016VBUGTFE1",
"2156016VBUKU27XL",83.65
"2156016VBUKUKH11",71.47
"2156016VBUKUKH17",79.41
"2156016VBUKUKH27",79.45
"2156016VCOCPC5",115.01
"2156016VCONPREM2",114.87
"2156016VCOPREM5",116.65
"2156016VCOPRM2CS",123.83
"2156016VCOTLCEC5",115.2
"2156016VDUENASAV",119.52
"2156016VDUSPBLRS",110.83
"2156016VDUSPBLU",108.12
"2156016VGEALTCXL",80.81
"2156016VGOEFFPER",102.84
"2156016VGOEFGRPF",112.33
"2156016VGOEXC",108.1
"2156016VGOEXCELL",120.97
"2156016VMIENSAVE",123.58
"2156016VMIPRI3XL",124.6
"2156016VMIPRIHP",124.69
"2156016VMIPRINGN",116.27
"2156016VMISAVE+",122.16
"2156016VMIXCLIMA",126.12
"2156016VPIP7CINT",110.74
"2156016VTOCF2XL",78.65
"2156016XDUST1",98.49
"2156016XGOWRHP95",105.47
"2156016XMILATTHP",118.54
"2156016ZCOCPC5",116.25
"2156017HBRT001",106.8
"2156017HBUFA912",
"2156017HBUFA914",97.81
"2156017HBUFAAS20",104.22
"2156017HBUGTWIN",96.33
"2156017HBUGTWTP",
"2156017HCOCEC5",122.86
"2156017HCOPREM2",
"2156017HCOPREM5",107.59
"2156017HDUWINSPT",148.73
"2156017HGOUG8",135.15
"2156017HPIW210AO",137.07
"2156017R8DUECON",131.91
"2156017R8GOVECT2",149.75
"2156017VMIPRIM3",126.23
"2156017VMIXCLIMA",133.55
"2156017XBRDSPORT",96.47
"2156017XBRDSPT",109.79
"2156017XBREL42KZ",101.49
"2156017XBUENSUV",82.41
"2156017XBUFAWPAT",110.31
"2156017XBUGTHPY",93.52
"2156017XBUGTSUV",85.98
"2156017XBUKUKL21",90.89
"2156017XCOWICO",139.32
"2156017XCOXCNLX2",117.09
"2156017XDUST20H",95.82
"2156017XGEGRBAT",117.15
"2156017XGEGRBGT",115.23
"2156017XGESNGRAB",105.7
"2156017XGOEFFSUV",112.23
"2156017XGOEFGSUV",116.07
"2156017XMILATCRS",129.28
"2156017XMIPRIM3",128.92
"2156017XPISCVEAS",114.52
"2156017XPISCVERD",124.5
"2156017XTOPXCF2S",90.61
"2156515HBUEN816",66.06
"2156515HBUFA914",69.96
"2156515HBUGTVP1",67.5
"2156515HBUKUKH17",71.68
"2156515HBUKUKH27",67.74
"2156515HDUBLUERE",93.6
"2156515HDUFASTRE",93.79
"2156515HMISAVE",101.55
"2156515HPIP1CINT",91.6
"2156515R6BRR410",110.51
"2156515R6COVANC2",119.19
"2156515R6MIAGIL",134.83
"2156515R6PICARRI",122.26
"2156515R8COVWIN2",117.39
"2156515R8GOCARGM",117.17
"2156515R8GOCARGO",118.2
"2156515R8GOVEC2",117.6
"2156515R8TOH08",83.57
"2156515RFCOVAN20",93.76
"2156515TGEALTCOM",77.16
"2156515VBUKUKH17",75.88
"2156516HBUFA914",78.57
"2156516HBUFAAS20",91.91
"2156516HBUGTWIN",83.14
"2156516HBUKUKH17",75.95
"2156516HBUKUKH18",71.94
"2156516HBUKUKH27",76.99
"2156516HBUKUWP51",97.41
"2156516HCOCONTC2",97.32
"2156516HCOEC5AO",100.38
"2156516HGOEFFPER",97.29
"2156516HGONCT5",81.51
"2156516HGOUGPPER",106.49
"2156516HPICINTAS",124.83
"2156516R6BRR410",106.27
"2156516R6BRR410T",103.81
"2156516R6BRTR410",103.39
"2156516R6COVA100",103.55
"2156516R6COVANCO",107.95
"2156516R6GOMARA",114.97
"2156516R6MIAGILI",126.21
"2156516R6TOH09",
"2156516R8BRR630",106.05
"2156516R8BRR660",106.15
"2156516R8BUEN616",83.34
"2156516R8BUGTMAX",89.31
"2156516R8BUGTMPR",86.07
"2156516R8BUGTWT2",
"2156516R8BUKU857",82.61
"2156516R8BUKUCW5",97.41
"2156516R8BUKUK53",88.84
"2156516R8COVA100",98.97
"2156516R8COVA200",99.78
"2156516R8COVANC2",101.02
"2156516R8COVANEC",98.97
"2156516R8DUECOND",114.47
"2156516R8GEEUROW",93.24
"2156516R8GEEUVA2",91.45
"2156516R8GOCARUG",119.51
"2156516R8GOCMAR",116.69
"2156516R8GOVECT2",120.11
"2156516R8GOVECTR",
"2156516R8MIAGIAL",130.48
"2156516R8MIAGIGR",135.05
"2156516R8MIAGIL",126.67
"2156516R8TOH08",95.41
"2156516TBUEND816",66.36
"2156516TBUGTVP1",71.01
"2156516VMIXCLIMA",108.91
"2156516XBRD684",80.53
"2156516XBRD687",86.49
"2156516XBRD688",79.53
"2156516XBRD689H",70.43
"2156516XBRD694",106.13
"2156516XBRD694T",87.93
"2156516XBRDSPORT",72.18
"2156516XBRDSPT",80.97
"2156516XBRDSPTAO",86.97
"2156516XBUFAT110",89.8
"2156516XBUGTSUV",75.9
"2156516XBUKUKL21",85.6
"2156516XCO4X4",93.73
"2156516XCOC4X4",96.67
"2156516XCOXCONLX",99.25
"2156516XDUAT3",74.97
"2156516XDUGTREK",99.23
"2156516XDUGTREKT",79.3
"2156516XDUST20",74.89
"2156516XGEAT",108.55
"2156516XGEATT",99.81
"2156516XGEGRABGT",91.02
"2156516XGEGRBGT",96.93
"2156516XGESNGRAB",90.15
"2156516XGOEFFGSU",77.43
"2156516XGOEFFSUV",85.63
"2156516XGOEFGPSU",98.55
"2156516XGOEFGSUV",86.83
"2156516XGOWRAW",
"2156516XMILACROS",91.96
"2156516XMILATCRS",83.34
"2156516XMILATDIA",100.97
"2156516XMILATHP",93.6
"2156516XMILATTHP",87.23
"2156516XPISCPVAS",86.77
"2156516XPISCSTRH",75.88
"2156516XPISCVEAS",94.63
"2156516XPISCVERD",86.97
"2156516XTOOCHT",75.16
"2156516XTOOPUT",75.16
"2156517XPISCVERD",124.74
"2157015R8BRR630",103.81
"2157015R8BRR660",102.64
"2157015R8BUEN616",82.33
"2157015R8BUGTMPR",86.37
"2157015R8BUKU85S",84.19
"2157015R8BUKUCW5",88.15
"2157015R8BUKUK53",80.55
"2157015R8COV100",106.19
"2157015R8COVA100",105.88
"2157015R8COVANC2",115.73
"2157015R8COVANCA",114
"2157015R8DUECONR",103.83
"2157015R8GEEUVA2",90.88
"2157015R8GOCAG26",105.59
"2157015R8MIAGIAL",116.14
"2157015R8MIAGIGR",110.63
"2157015R8MIAGILI",118.14
"2157015R8MICAMGR",110.88
"2157015R8PICARCP",117.67
"2157015R8PICARR",106.23
"2157015R8TOH08",79.81
"2157015R8TOH09",75.77
"2157015XTOPXCF2S",65.29
"2157015XTOTAA14H",77.94
"2157016R8BUKUK53",90.67
"2157016XBRD687",97.95
"2157016XBRD687R",102.83
"2157016XBRD694S",99.22
"2157016XBUENHT",69.43
"2157016XBUFAT110",94.55
"2157016XBUFAWPAT",89.19
"2157016XBUGTHT",89.39
"2157016XBUGTSUV",77.94
"2157016XBUKUKL21",74.34
"2157016XBUKUKL51",90.81
"2157016XDUAT3",78.36
"2157016XDUST20",80.32
"2157016XDUTG32",100.71
"2157016XGEAT",118.59
"2157016XGEAT2",94.99
"2157016XGEATT",118.59
"2157016XGEGRBGT",102.33
"2157016XGESNGRAB",108.15
"2157016XGOEFGPSU",99.51
"2157016XMILATHP",95.44
"2157016XPISCVERD",98.07
"2157016XTOAA14",91.69
"2157016XTOPXCF2S",75.61
"2157514R8GTMAXEX",
"2157515XBUKUKL71",
"2157515XGEGRBAT",108.33
"2157515XGOWRATR",
"2157516R10BUKU53",101.01
"2157516R10COVAN2",140.05
"2157516R10COVANC",125.87
"2157516R10MIAG",121.21
"2157516R10MIAGIL",136.83
"2157516R10TOH08",88.21
"2157516R8BR660R",118.33
"2157516R8BRR660",114.96
"2157516R8BUEN616",78.54
"2157516R8BUFAR51",84.11
"2157516R8BUGTEXS",84.69
"2157516R8BUGTMPR",84.48
"2157516R8BUKU857",99
"2157516R8BUKUK53",91.18
"2157516R8COCAMP",121.23
"2157516R8COVA100",105.57
"2157516R8COVA200",110.89
"2157516R8COVAN28",111.37
"2157516R8COVAN2W",131.35
"2157516R8COVANFS",
"2157516R8DUECONO",117.63
"2157516R8GEEUVA2",95.79
"2157516R8GOCULT",136.8
"2157516R8GOG26",121.9
"2157516R8MIAGIL",125.75
"2157516R8MICAMGR",130.33
"2157516R8PICARCP",127.84
"2157516R8PICARR",128.32
"2157516R8PICARRI",120.47
"2157516R8TOH08",78.64
"2157516XCO4X4XL",86.26
"2157516XGOWRAW",108.33
"2158016XBRD694",114.58
"2253020ZBUFA453X",126.01
"2253517ZBUFA452",98.11
"2253517ZBUKUKU39",96.18
"2253518ZBRS001",132.47
"2253518ZBRS001A",132.47
"2253518ZBRS001AO",127.77
"2253518ZBRS001XL",132.17
"2253518ZBUFA453X",111.34
"2253518ZBUFA510X",109.09
"2253518ZBUKUKU39",116.7
"2253518ZCOCSC5XL",135.73
"2253518ZCOSPT3AO",135.22
"2253518ZCOSPT5AO",136.12
"2253518ZGOASYMAO",122.46
"2253518ZMIPS2",135.18
"2253518ZMISUPSPT",152.61
"2253518ZPIPZNEGT",138.63
"2253518ZTOT1SXL",94.18
"2253519ZBR050A4Y",144.51
"2253519ZBRRE050",158.33
"2253519ZBRS001",139.27
"2253519ZBUFA453X",121.43
"2253519ZBUGTHPY",118.55
"2253519ZBUKUKU39",120.31
"2253519ZCOCSC5PX",143.51
"2253519ZCOSP5RO2",150.36
"2253519ZCOSPCO6",150.66
"2253519ZDUMAXXRT",144.57
"2253519ZDUSMXRT2",152.52
"2253519ZDUSPMAX",142.89
"2253519ZGEALTSXL",113.73
"2253519ZGOASYM",213.35
"2253519ZGOF1ASM2",148.81
"2253519ZMIPSUSPT",180.48
"2253519ZPIPZCORD",200.35
"2253519ZPIPZERO",160.68
"2253519ZPIPZEROX",189.53
"2253519ZPIPZERSL",
"2253519ZPIPZERXL",156.18
"2253519ZPIPZRFTS",215.55
"2253519ZPIPZROSS",182.91
"2253520ZBUKUKU31",127.92
"2253520ZCOSPCO6",
"2253520ZMISUPSP",205.51
"2253520ZPIPZERFT",247.07
"2254018HDUSP01AS",109.69
"2254018VBUGTWTP",
"2254018VBUKUKW27",102.21
"2254018VBUKUWP71",93.67
"2254018VCOTS830",161.27
"2254018VDUSP4DXL",147.22
"2254018VGOUG8PRF",145.57
"2254018VMIALPIN4",145.3
"2254018VPIW240",131.98
"2254018VPIW240RF",163.42
"2254018VPIWSZ3",137.57
"2254018VPIWSZ3XL",125.04
"2254018VTOS953XL",
"2254018ZBR050A",120.28
"2254018ZBRDRIVE",105.33
"2254018ZBRE050A1",113.81
"2254018ZBRE05A1R",114.82
"2254018ZBRER33Y",108.34
"2254018ZBRER33YY",99.48
"2254018ZBRRE002",87.85
"2254018ZBRRE050A",97.33
"2254018ZBRRE050X",
"2254018ZBRRE05AO",86.28
"2254018ZBRS001BM",121.02
"2254018ZBRS001MO",97.79
"2254018ZBRS001R",123.07
"2254018ZBRS001RF",123.77
"2254018ZBRS001XL",87.78
"2254018ZBRS001YA",122.67
"2254018ZBRS02N3",100.21
"2254018ZBRT001EX",152.44
"2254018ZBRT001MO",113.81
"2254018ZBRT001XL",102.13
"2254018ZBUEN926",77.1
"2254018ZBUFA453X",89.1
"2254018ZBUFA510X",87.9
"2254018ZBUFA914",85.74
"2254018ZBUGTHPY",83.28
"2254018ZBUGTSPA",82.92
"2254018ZBUGTUHP1",83.01
"2254018ZBUKU31RF",114.17
"2254018ZBUKUKU31",79.23
"2254018ZBUKUKU37",85.39
"2254018ZBUKUKU39",80.08
"2254018ZCOCSC5MO",94.72
"2254018ZCOS5SRMO",110.73
"2254018ZCOSC2N2",121.81
"2254018ZCOSPT2AO",97.79
"2254018ZCOSPT2N2",124.42
"2254018ZCOSPT3XL",94.72
"2254018ZCOSPT5",94.72
"2254018ZCOSPT5AO",92.05
"2254018ZCOSPT5SS",134.01
"2254018ZCOSPT5XL",119.41
"2254018ZDUMAXRT",104.35
"2254018ZDUMAXRT2",94.51
"2254018ZDUMAXTT",91.56
"2254018ZDUMAXXGT",101.76
"2254018ZDUSPMXMO",94.51
"2254018ZDUSPMXRT",104.16
"2254018ZDUSPTMXX",91.56
"2254018ZGEALTSXL",93.63
"2254018ZGEALTUHP",93.63
"2254018ZGOASYM2",124.93
"2254018ZGOASYMM",
"2254018ZGOASYMM2",108.64
"2254018ZGOASYMM3",95.27
"2254018ZGOEFFGRI",87.97
"2254018ZGOEXCELL",100.43
"2254018ZGOF1ASM2",119.94
"2254018ZGOF1GSD3",
"2254018ZGONCT5EM",117.27
"2254018ZMIPILSSP",126.39
"2254018ZMIPS2MOX",120.96
"2254018ZMIPS2ZP",
"2254018ZMIPS3XL",109.33
"2254018ZMIPSPCUP",179.93
"2254018ZMIPST2N3",144.28
"2254018ZMISP2ZP",152.67
"2254018ZMISPORT2",
"2254018ZMISPT2N3",140.52
"2254018ZMISPT3XL",109.37
"2254018ZMISPT4",105.81
"2254018ZMISPT4XL",103.47
"2254018ZMISUPSPT",138.67
"2254018ZMIXCLIMA",130.01
"2254018ZPIP7CBXL",93.82
"2254018ZPIP7CIN",98.23
"2254018ZPIP7CINS",124.78
"2254018ZPIP7CINT",93.15
"2254018ZPIPZERD",164.74
"2254018ZPIPZERO",111.93
"2254018ZPIPZEROD",172.6
"2254018ZPIPZEROM",105.09
"2254018ZPIPZEROR",105.3
"2254018ZPIPZEROS",161.43
"2254018ZPIPZERXL",113.75
"2254018ZPIPZNEGT",89.87
"2254018ZPIPZRN4",110.95
"2254018ZPIPZROSS",101.26
"2254018ZTOC1SXL",78.64
"2254018ZTOT1R",80.08
"2254018ZTOT1SPRT",75.72
"2254019HPISOTTO3",217.97
"2254019HPISZ3RFT",269.65
"2254019HPIW210SZ",262.61
"2254019VCOCSC5",
"2254019ZBRRE050A",
"2254019ZBRS001AZ",206.11
"2254019ZBRS001XL",163.03
"2254019ZBUFA452",126.15
"2254019ZBUFA453R",142.81
"2254019ZBUFA453X",141.52
"2254019ZBUGTHPY",137.91
"2254019ZBUGTSPA",
"2254019ZBUKUKU39",129.81
"2254019ZCOCECAO1",191.97
"2254019ZCOCSC5",212.38
"2254019ZCOCSC5P",170.86
"2254019ZCOSC5MOE",213.33
"2254019ZCOSPC06",180.94
"2254019ZDUSPMXGT",219.72
"2254019ZDUSPMXRT",169.02
"2254019ZGEALTSPT",133.35
"2254019ZGOF1ASM2",220.63
"2254019ZMIPS2XL",
"2254019ZMISUPER",215.85
"2254019ZPIPZERFT",219.19
"2254019ZPIPZERXL",175.62
"2254019ZPIPZMOER",233.81
"2254019ZPIPZNERO",166.41
"2254019ZPIPZRFT",220.17
"2254019ZTOPXT1R",
"2254516ZTOYOT1R",82.93
"2254517HBRLM32",102.45
"2254517HDUSP3DRF",160.33
"2254517HDUWINSP5",119.22
"2254517HGEALTWIN",100.14
"2254517HGOEAGLUG",
"2254517HPIWINSZ",130.63
"2254517VBRE050AE",104.52
"2254517VBRE050XL",89.87
"2254517VBRLM25",
"2254517VBRRE050A",90.71
"2254517VBRT001",83.04
"2254517VBRT001MO",79.42
"2254517VBRT001V",84.33
"2254517VBUFAAS20",105.43
"2254517VBUGTWTP",
"2254517VBUKUKW27",94.95
"2254517VBUKUKWRF",129.81
"2254517VCOECO5XL",87.87
"2254517VCOSP2SSR",99.01
"2254517VCOSP3SSR",94.43
"2254517VCOSPT5",85.23
"2254517VCOSPT5MO",87.36
"2254517VCOTS830X",152.28
"2254517VDUSP01AS",104.17
"2254517VGOASYM2",98.85
"2254517VGOEFGRIP",98.97
"2254517VGONCT5R",114.52
"2254517VGOUGPPER",138.96
"2254517VGOVECT4S",118.74
"2254517VMIALPIN",90.19
"2254517VMIPILSP3",109.8
"2254517VMIPRIM3",99.15
"2254517VMIPRIM3X",99.25
"2254517VMIPRM3ZP",123.31
"2254517VPICASSIX",130.66
"2254517VPICASSXL",99.47
"2254517VPIP7CASA",124.86
"2254517VPIP7CBAO",98.53
"2254517VPIP7CIN",93.69
"2254517VPIP7CINT",96.17
"2254517VPISZ3RFT",156.96
"2254517VPIW240",95.93
"2254517VPIWSZ3",131.34
"2254517VTOPXCF2",
"2254517ZBR050A1",91.47
"2254517ZBRDRIVE",97.69
"2254517ZBRE002TL",74.67
"2254517ZBRE050AE",105.57
"2254517ZBRE050AY",115.37
"2254517ZBRE050TZ",82.14
"2254517ZBRE05A1",91.47
"2254517ZBRER300",85.61
"2254517ZBRER300W",90.07
"2254517ZBRER300X",93.06
"2254517ZBRER300Y",82.67
"2254517ZBRER30EM",82.95
"2254517ZBRRE002",86.07
"2254517ZBRRE040",85.42
"2254517ZBRRE05EZ",86.2
"2254517ZBRRE070C",83.17
"2254517ZBRS001",102.01
"2254517ZBRS001RF",98.34
"2254517ZBRS001TL",81.27
"2254517ZBRS001XY",92.2
"2254517ZBRS001Y",91.39
"2254517ZBRS01RFT",103.25
"2254517ZBRT001",87.88
"2254517ZBRT001EX",105.57
"2254517ZBRT001RF",106.07
"2254517ZBRT001W",85.61
"2254517ZBUEN926",69.35
"2254517ZBUFA453X",78.13
"2254517ZBUFA510X",77.76
"2254517ZBUFA914R",92.38
"2254517ZBUFA914X",77.09
"2254517ZBUGTHPY",74.75
"2254517ZBUGTSPA",74.5
"2254517ZBUGTSPT",65.16
"2254517ZBUGTUHP1",74.4
"2254517ZBUKU31RF",84.58
"2254517ZBUKUHS51",70.66
"2254517ZBUKUKH31",78.47
"2254517ZBUKUKU31",77.97
"2254517ZBUKUKU39",69.47
"2254517ZCOCSPORT",116.65
"2254517ZCOCSPT",98.65
"2254517ZCOCSXLJ",103.47
"2254517ZCOSP3SSR",92.83
"2254517ZCOSP3YSR",96.54
"2254517ZCOSP5SRM",95.07
"2254517ZCOSP5SSR",94.83
"2254517ZCOSPT3M0",113.97
"2254517ZCOSPT3MY",114.77
"2254517ZCOSPT3W",98.38
"2254517ZCOSPT5AO",86.65
"2254517ZCOSPT5MO",83.15
"2254517ZCOSPT5MY",82.68
"2254517ZCOSPT5XL",87.42
"2254517ZCOSPT5Y",84.3
"2254517ZDUBLURES",83.61
"2254517ZDUFASTA0",85.09
"2254517ZDUFASTRE",94.25
"2254517ZDUFASTRO",79.55
"2254517ZDUFSTRAO",84.18
"2254517ZDUMAXRT",85.08
"2254517ZDUMAXRT2",85.8
"2254517ZDUSMAXAO",82.59
"2254517ZDUSMXRT2",85.03
"2254517ZDUSP01A",82.21
"2254517ZDUSP01AY",97.23
"2254517ZDUSP01MO",87.43
"2254517ZDUSP01RF",97.23
"2254517ZDUSPMAXX",99.01
"2254517ZDUSPMXRT",78
"2254517ZDUSPT1XL",142.91
"2254517ZDUSPTMRT",88.03
"2254517ZGEALTSPT",84.81
"2254517ZGEALTSXL",89.25
"2254517ZGOASY2",95.61
"2254517ZGOASYM2",
"2254517ZGOASYM2F",99.25
"2254517ZGOASYM3X",86.04
"2254517ZGOASYMM3",82.49
"2254517ZGOEFFGRI",105.25
"2254517ZGOEFPERF",80.53
"2254517ZGOEXCEL",
"2254517ZGOEXCROF",97.18
"2254517ZGONCT5R",99.01
"2254517ZMIPILSP2",124.19
"2254517ZMIPLSP3X",92.92
"2254517ZMIPRHPMO",95.21
"2254517ZMIPRI3ZP",122.86
"2254517ZMIPRIM3",90.04
"2254517ZMIPRIM3X",90.13
"2254517ZMIPRIMA3",95.31
"2254517ZMIPS2XL",115.14
"2254517ZMISPT3",108.3
"2254517ZMISPT3XL",99.59
"2254517ZMISPT4",103.71
"2254517ZMISPT4XL",93.11
"2254517ZMIXCLIMA",94.57
"2254517ZPICASSIX",104.77
"2254517ZPICINTAS",99.1
"2254517ZPIP7",87.31
"2254517ZPIP7CIBL",88.25
"2254517ZPIP7CIK1",77.45
"2254517ZPIP7CIMO",87.77
"2254517ZPIP7CINT",94.54
"2254517ZPIP7CNTA",88.56
"2254517ZPIP7CNTX",
"2254517ZPIP7CRFT",95.93
"2254517ZPIP7CSRF",104.08
"2254517ZPIP7CXLK",93.71
"2254517ZPIPZERO",89.81
"2254517ZPIPZEROA",87.09
"2254517ZPIPZERRF",95.93
"2254517ZPIPZNGTX",77.57
"2254517ZTOC1SXL",76.77
"2254517ZTOPXT1R",77.45
"2254517ZTOPXT1RY",75.95
"2254517ZTOT1SXL",76.72
"2254518HPISOTTO3",143.92
"2254518HPISZS3MO",143.94
"2254518HPIW210SZ",167.93
"2254518VBRE050A",128.89
"2254518VBRT001",128.91
"2254518VBRT00150",128.92
"2254518VBUGTWIN",99.71
"2254518VBUGTWTP",
"2254518VBUKUWP71",108.13
"2254518VCOSP5SSR",161.75
"2254518VGOEFFGRP",142.24
"2254518VGOEFGRIP",169.87
"2254518VMIPS3",154.77
"2254518VMIPSPT3",155.74
"2254518VPIP7CNRF",145.2
"2254518VPISOTZO3",143.94
"2254518XBRDSPORT",157.92
"2254518XMIALPIN4",143.15
"2254518ZBRER050A",121.29
"2254518ZBRRE050A",145.65
"2254518ZBRRE50A",137.28
"2254518ZBRS001",173.35
"2254518ZBRS001EX",170.51
"2254518ZBRS001MO",134.14
"2254518ZBRS001R",156.16
"2254518ZBRS001RF",171.01
"2254518ZBRS001X",139.65
"2254518ZBRS001XL",127.75
"2254518ZBUEN926",92.86
"2254518ZBUFA453R",117.97
"2254518ZBUFA453X",115.49
"2254518ZBUFA510X",103.63
"2254518ZBUFA914X",103.63
"2254518ZBUGTSPA",98.08
"2254518ZBUGTUHP1",98.83
"2254518ZBUKUKU39",93.11
"2254518ZCOCSC5",136.68
"2254518ZCOCSC5CS",159.15
"2254518ZCOCSC5MO",170.21
"2254518ZCOCSCM3",134.89
"2254518ZCOS3XLCS",157.8
"2254518ZCOSC5PMO",146.68
"2254518ZCOSC5XLJ",142.21
"2254518ZCOSP5SSR",157.29
"2254518ZCOSPORTM",141.54
"2254518ZCOSPT3",145.55
"2254518ZCOSPT5XL",144.72
"2254518ZDUSMXRT2",148.77
"2254518ZDUSP01",120.61
"2254518ZDUSP01XL",123.84
"2254518ZDUSPMXRT",145.81
"2254518ZGEALTSXL",104.07
"2254518ZGOASYMM3",147.04
"2254518ZGOEAGF1",134.71
"2254518ZGOEFFGRO",153.05
"2254518ZGOEFGRRO",154.69
"2254518ZGOEGPEVW",148.78
"2254518ZMIPILSP3",154.23
"2254518ZMIPRIM3",188.04
"2254518ZMIPRM3MO",186.99
"2254518ZMISPT4XL",152.58
"2254518ZMISUPER",161.53
"2254518ZPIP7CINJ",149.38
"2254518ZPIP7CINT",155.57
"2254518ZPIP7CIRF",155.57
"2254518ZPIP7CISI",156.82
"2254518ZPIP7CIXL",142.97
"2254518ZPIP7CRFS",161.1
"2254518ZPIP7MOE",166.11
"2254518ZPIPZEROS",145.44
"2254518ZTOT1SXL",101.41
"2254519VBRLM25VZ",164.89
"2254519ZBRREO50A",178.42
"2254519ZBRT001",166.32
"2254519ZBUFA453X",
"2254519ZBUGTSPA",98.5
"2254519ZBUGTUHP1",110.55
"2254519ZBUKUKU39",123.81
"2254519ZCOCSC5",187.07
"2254519ZCOCSC5XL",195.29
"2254519ZCOSPORT5",220.24
"2254519ZDUSPTMAX",186.24
"2254519ZMISUPSPT",233.1
"2254519ZPIP7CSRF",228.12
"2254519ZPIZERRFS",239.57
"2255015VTOPROT1R",80.15
"2255015ZPIPZEASY",234.53
"2255015ZPIPZERO",183.23
"2255016HMIALPIN5",144.78
"2255016VBRER300",127.31
"2255016VBRLM35WN",130.92
"2255016VBRRE050R",122.38
"2255016VBUKUHS51",77.34
"2255016VBUKUKU31",83.01
"2255016VCOPREM2M",115.66
"2255016VDUSPT01",108.07
"2255016VMIPRIM",125.15
"2255016VPIP7CIMO",113.47
"2255016ZBRE002",98.98
"2255016ZBRRE050T",124.09
"2255016ZBRS02N3",101.82
"2255016ZBRT001",103.42
"2255016ZBRT001W",103.74
"2255016ZBUEN926",72.64
"2255016ZBUFA914X",81.01
"2255016ZBUGTUHP1",78.61
"2255016ZBUKUHS51",83.01
"2255016ZBUKUKU31",83.01
"2255016ZCOPREM2M",111.47
"2255016ZCOPREM5",114.99
"2255016ZCOSPTN2",114.77
"2255016ZCOSPTS",111.97
"2255016ZDUSP2000",108.28
"2255016ZDUSPMXRT",107.86
"2255016ZDUSPT01M",107.8
"2255016ZGEALTSPT",90.12
"2255016ZGEALTUHP",88.08
"2255016ZGOEFFGRI",111.89
"2255016ZMIEXA2N0",130.63
"2255016ZMIPRIHPM",127.73
"2255016ZMIPRIM3",128.94
"2255016ZMIPRIMHP",129.28
"2255016ZPIP7CINT",95.17
"2255016ZPIP7CNTM",97
"2255016ZPIZERON3",136.54
"2255016ZTOT1RW",72.84
"2255017HCOCSC5AO",131.92
"2255017HCOPR2SLX",141.87
"2255017HCOPREM2X",133.54
"2255017HCOSPT2",131.2
"2255017HDUSP3DXL",135.96
"2255017HGOEAGLE",141.57
"2255017HGOEGUGRO",180.09
"2255017HGOVECT4S",117.78
"2255017HMIALPIN5",135.84
"2255017HMIPRIHP",139.18
"2255017HPIP7CRFS",145.36
"2255017HPIW210SR",154.12
"2255017VBRER370",114.21
"2255017VBRRE050A",121.11
"2255017VBRT001",109.79
"2255017VBUFAAS20",108.04
"2255017VBUGTWTP",
"2255017VBUKUKW27",113.01
"2255017VBUKUKWRF",129.81
"2255017VBUKUWP71",101.98
"2255017VCOCSC5",117.21
"2255017VCOECON5",126.17
"2255017VCOPRM2CS",138.04
"2255017VCOSPT3",117.21
"2255017VCOTS850",141.12
"2255017VGO4SEA",
"2255017VGO4SEAAO",140.63
"2255017VGOUGPPER",140.83
"2255017VGOVE4SEA",142.96
"2255017VGOVEC4SN",130.62
"2255017VMIPRHPXL",137.92
"2255017VMIPRIM3X",140.13
"2255017VMIPRIMHP",139.96
"2255017VMIXCLIMA",149.63
"2255017VPIP7CIRF",150.84
"2255017VPIW240",136.59
"2255017VPIWSZ3XL",124.42
"2255017XBRDSPORT",117.16
"2255017XBRDSPTS",118.09
"2255017XBRSPRTRF",133.91
"2255017ZBRDRIVE",126.9
"2255017ZBRE050A",113.35
"2255017ZBRE050AO",110.81
"2255017ZBRE050RF",122.02
"2255017ZBRRE050",126.52
"2255017ZBRRE050A",112.65
"2255017ZBRRE050R",128.02
"2255017ZBRRE050X",127.48
"2255017ZBRRE050Y",108.94
"2255017ZBRS001",140.93
"2255017ZBRS001RF",117.13
"2255017ZBRS001XL",143.8
"2255017ZBRT001",114.64
"2255017ZBRT001EX",136.74
"2255017ZBRT001W",116.64
"2255017ZBRT001XL",124.57
"2255017ZBRT001XY",116.64
"2255017ZBUEN926",82.43
"2255017ZBUFA453R",116.41
"2255017ZBUFA453X",87.76
"2255017ZBUFA510X",85.39
"2255017ZBUFA914",97.02
"2255017ZBUFA914R",123.58
"2255017ZBUGTFE1",95.63
